Day,VNINDEX,BVH,CSM,CTG,CII,DPM,FLC,EIB,DRC,FPT,HAG,HCM,GMD,HPG,IJC,HSG,MBB,MSN,ITA,OGC,KDC,PVD,PPC,PVT,VCB,SSI,STB,REE,VIC,VNM,NGANHANG,KHOANGSAN,NANGLUONG,VN30,UPCOM,CONGNGHE
1/3/12,351.65,36.775,3.08,10.015,9.965,12.155,11.375,11.315,5.225,15.83,13.425,7.885,9.63,3.745,8.83,1.73,6.65,57.245,4.76,7.16,8.62,18.785,4.415,2.33,11.23,8.505,10.195,6.64,24.97,28.51,352.715,350.835,350.455,380.15,33.7,345.5
1/4/12,349.05,37.35,3.025,9.96,9.615,11.85,12.275,11.24,5.195,16.08,13.19,7.665,9.49,3.675,9.045,1.69,6.62,56.61,4.795,6.84,8.48,18.29,4.33,2.41,11.585,8.255,10.5,6.785,25.095,28.03,353.56,350.535,347.66,372.25,33.55,346.55
1/5/12,344,36.6,2.96,10.105,9.49,11.72,12.73,11.28,5.165,15.85,12.845,7.49,9.355,3.545,8.47,1.67,6.62,55.015,4.655,6.615,8.27,17.795,4.29,2.445,11.61,8.125,10.66,6.845,25.155,26.99,354.9,349.045,345.34,365.7,33.65,341.605
1/6/12,338.35,34.94,2.92,10.275,9.345,11.62,13.065,11.2,5.125,15.83,12.25,7.295,9.435,3.455,8.085,1.63,6.59,53.75,4.515,6.39,8.175,17.79,4.23,2.48,11.09,7.885,10.63,6.7,25.03,26.51,347.95,347.365,340.605,362.75,33.6,342.75
1/9/12,335.8,32.825,2.925,10.27,9.09,11.69,12.93,11.28,5.08,15.85,12.32,7.21,9.38,3.355,7.795,1.64,6.62,51.845,4.585,6.48,7.865,17.645,4.295,2.41,11.065,7.67,10.995,6.785,24.34,25.55,343.365,345.505,339.34,369.95,33.6,342.985
1/10/12,341,32.875,3.045,10.59,9.03,11.975,13.385,11.4,5.125,16.015,12.635,7.435,9.575,3.425,7.62,1.71,6.68,53.745,4.655,6.615,7.94,17.7,4.36,2.41,10.935,8.065,11.435,6.985,23.705,25.55,347.455,345.31,344.485,377.15,33.45,345.905
1/11/12,348.05,35.105,3.075,10.845,9.215,12.26,14.295,11.585,5.255,16.115,12.525,7.63,9.38,3.425,7.505,1.7,6.81,56.135,4.725,6.705,8.08,18.495,4.39,2.515,11.04,8.375,12,6.995,24.155,25.63,358.445,345.055,346.18,381.05,33.45,348.14
1/12/12,348.3,37.34,2.975,10.955,9.155,12.15,14.49,12.05,5.195,16.065,12.42,7.465,9.46,3.485,6.975,1.69,6.87,58.2,4.55,6.48,7.84,18.735,4.36,2.445,11.205,8.155,11.97,6.81,24.965,25.79,366.625,344.075,342.065,386.3,33.4,345.55
1/13/12,351.8,39.18,3.02,11.625,9.37,12.205,14.62,12.055,5.14,16.17,12.465,7.63,9.74,3.615,6.9,1.7,7.02,59.63,4.62,6.57,7.815,19.085,4.45,2.445,11.415,8.285,11.91,6.84,24.465,25.87,373.22,344.04,344.675,392.75,33.4,347.645
1/16/12,358.15,39.4,3.09,11.97,9.525,12.155,14.495,11.835,5.345,16.585,12.8,7.89,9.765,3.685,6.87,1.77,7.205,63.125,4.725,6.75,7.835,19.29,4.48,2.515,11.525,8.625,11.845,6.925,24.275,25.71,374.36,344.115,344.92,396.1,33.35,352.52
1/17/12,360.3,39.755,3.11,12.19,9.625,12.18,14.305,11.705,5.57,16.425,12.805,7.915,9.54,3.66,6.865,1.8,7.21,64.565,4.69,6.75,8.155,18.995,4.51,2.445,11.58,8.565,11.91,6.99,24.34,25.87,375.255,344.34,345.875,398.45,33.5,349.59
1/18/12,361.9,42.08,3.13,12.57,9.715,12.385,14.79,11.745,5.525,16.345,12.665,7.935,9.815,3.65,7.225,1.85,7.14,62.975,4.69,6.75,8.35,19.495,4.58,2.445,11.83,8.5,11.94,6.99,24.025,26.59,383.065,345.125,349.185,405.9,33.65,348.835
1/19/12,368.2,43.395,3.145,12.905,10.01,12.735,15.04,11.835,5.66,16.345,12.94,8.19,9.845,3.735,7.155,1.93,7.235,64.565,4.76,6.885,8.56,19.815,4.675,2.445,11.81,8.745,12.04,7.105,24.155,27.23,390.05,346.285,356.19,414.4,33.8,350.625
1/20/12,375.55,45.145,3.16,13.135,10.315,13.33,14.91,12.095,5.69,16.24,13.525,8.33,9.82,3.835,7.295,2,7.3,65.84,4.9,7.02,8.96,20.285,4.675,2.515,11.8,8.9,12.14,7.19,24.465,27.23,398.805,346.76,358.43,417,33.95,349.855
1/30/12,379,44.135,3.16,13.315,10.405,13.63,14.625,12.35,5.615,16.29,13.875,8.415,9.84,3.97,7.48,2.05,7.3,66.15,4.83,6.93,9.335,21.02,4.71,2.595,12.165,8.995,12.28,7.275,25.59,26.99,400.075,346.66,360.44,431.45,33.9,352.505
1/31/12,390.95,46.675,3.265,13.395,10.535,14.175,14.85,12.78,5.645,16.455,14.775,8.72,10.125,4.125,7.935,2.08,7.485,69.01,5.04,7.245,9.715,22.135,4.805,2.63,12.605,9.515,12.61,7.595,26.23,27.23,413.19,348.64,367.61,428.75,34,357.14
2/1/12,386.9,45.36,3.39,12.995,10.4,13.845,14.88,12.825,5.63,16.465,15.29,8.44,10.09,4.125,8.26,1.99,7.36,66.79,5.04,7.2,9.535,22.495,4.835,2.63,12.925,9.34,12.78,7.48,26.61,27.07,408.535,348.005,367.75,440.5,34.05,355.1
2/2/12,397.7,47.115,3.595,13.74,10.495,14.505,15.955,13.345,5.915,16.5,16.155,8.695,10.64,4.36,8.005,1.99,7.635,68.06,5.345,7.66,9.925,22.875,4.965,2.77,13.505,9.71,12.81,7.775,27.49,27.55,420.02,349.975,373.705,452.25,34.35,357.135
2/3/12,406.55,49.745,3.785,14.285,10.515,14.87,16.12,13.82,6.065,16.59,16.81,8.695,10.675,4.54,7.62,2.04,7.975,71.24,5.485,7.93,10.35,23.195,5.03,2.815,13.095,9.86,12.68,8.035,27.745,27.47,431.26,351.855,379.98,445.5,34.65,357.265
2/6/12,398.7,48.435,3.7,13.625,10.29,14.225,17.75,13.52,5.93,16.5,16.95,8.525,10.285,4.485,7.615,1.93,7.85,69.015,5.415,7.885,10.32,22.67,4.965,2.85,13.45,9.585,12.68,7.745,28.5,27.87,424.045,349.73,374.23,446.75,34.55,352.245
2/7/12,399.25,49.745,3.825,13.54,10.315,14.09,18.885,13.65,6.035,16.5,16.365,8.385,10.285,4.61,7.615,1.99,7.76,67.105,5.59,8.255,10.23,22.9,5.025,2.78,13.83,9.645,12.85,7.77,29,28.35,430.44,350.13,377.415,455.5,34.6,351.115
2/8/12,405.6,52.595,4.03,13.995,10.45,14.325,19.855,13.955,6.32,16.665,16.67,8.53,10.505,4.735,7.26,2.02,7.915,67.43,5.8,8.525,10.27,23.28,5.22,2.78,13.31,9.925,13.18,8.18,29.255,27.87,443.885,351,384.855,464.35,34.65,353.96
2/9/12,411.9,51.94,4.15,14.22,10.705,14.405,20.825,14.425,6.435,16.83,16.98,8.585,10.555,4.895,7.12,2.03,8.255,68.69,6.08,8.67,10.28,23.555,5.51,2.745,13.365,9.985,14.125,8.355,29.63,27.71,452.8,351.265,393.82,460.35,34.85,355.26
2/10/12,406.8,50.845,4.02,13.83,10.605,14.535,22.06,14.12,6.36,16.91,16.53,8.24,10.375,4.805,7.29,1.97,8.22,67.11,5.8,8.345,10.215,23.555,5.54,2.665,13.695,9.585,14.525,8.185,29.385,27.79,449.3,349.87,391.76,451.8,35.1,354.875
2/13/12,398.95,48.865,3.805,13.395,10.215,14.81,22.835,13.52,6.14,16.83,15.84,7.97,10.15,4.575,7.05,1.92,8.065,66.785,5.485,8.03,10.14,23.195,5.155,2.595,13.995,9.275,14.7,8.04,29.635,28.11,437.14,348.305,378.145,449,34.8,352.035
2/14/12,395.7,47.555,3.715,13.195,10.295,14.84,22.295,13.34,6.26,16.67,15.735,8.08,10.035,4.525,6.935,1.96,8.02,66.475,5.45,8.255,10.215,22.635,5.15,2.595,13.635,9.305,13.49,8.205,29.005,28.11,424.635,347.85,379.08,444.6,34.3,349.605
2/15/12,397.55,47.335,3.75,13.225,10.13,14.815,22.595,13.26,6.525,16.75,16.355,8,9.925,4.565,6.61,1.99,8.02,67.105,5.555,8.39,10.36,23.135,5.195,2.595,13.425,9.305,12.78,8.18,28.38,27.87,419.58,347.525,383.375,442.5,34.45,351.105
2/16/12,396.05,47.34,3.75,13.14,9.945,14.715,23.56,13.17,6.525,16.755,16.08,7.94,9.845,4.52,6.655,1.99,7.955,67.105,5.59,8.66,10.255,22.99,5.255,2.56,13.535,9.335,12.205,8.185,28.255,28.03,414.95,347.49,384.55,451.2,34.55,349.255
2/17/12,400.7,48.21,3.87,13.285,10.245,14.765,22.965,13.56,6.48,16.83,16.285,8.14,10.085,4.56,6.935,2.02,8.115,67.425,5.835,9.12,10.48,23.315,5.445,2.63,13.855,9.525,12.335,8.19,28.87,27.95,422.01,349.245,390.17,462.3,34.45,351.315
2/20/12,411.8,50.84,4.06,13.885,10.355,15.145,22.365,14.075,6.6,17.315,17.085,8.575,10.04,4.675,7.045,2.1,8.405,69.325,6.22,9.53,10.76,23.17,5.67,2.735,13.69,9.96,12.885,8.585,29,28.11,439.185,352.34,398.345,463.65,34.4,360.435
2/21/12,416.25,51.935,4.05,14.09,10.445,15.325,22.865,14.295,6.525,17.65,17.605,8.835,10.28,4.78,6.725,2.16,8.47,69.65,6.395,9.53,11.015,23.695,5.665,2.78,13.935,10.295,12.98,8.855,28.87,28.75,447.465,354.425,400.255,465.95,34.5,364.245
2/22/12,414.5,51.715,3.94,14.25,10.38,15.245,22.995,14.29,6.42,17.815,17.71,8.81,10.365,4.78,6.8,2.26,8.44,68.695,6.43,9.485,10.92,23.43,5.635,2.735,14.41,10.325,12.58,8.815,28.625,29.31,444.745,354.19,400,472.15,34.7,365.465
2/23/12,420.15,52.38,3.995,14.31,10.66,15.35,22.63,14.51,6.525,17.81,18.775,9.315,10.45,5,6.685,2.4,8.735,68.695,6.745,9.76,11.24,23.575,5.73,2.815,14.985,10.875,12.58,9.115,28.755,29.39,449.585,356.09,404.725,480.25,34.75,367.545
2/24/12,426.4,53.465,4.015,14.34,11.185,15.525,23.295,14.645,6.705,17.975,19.5,9.665,10.61,5.25,6.98,2.41,9.175,69.33,6.99,9.85,11.82,24.26,5.79,2.885,15.095,11.13,12.785,9.08,28.5,29.23,458.085,357.54,409.72,481.8,34.65,371.555
2/27/12,428.25,52.38,3.945,14.34,11.715,15.995,23.465,14.595,6.915,17.81,19.535,9.645,10.72,5.49,6.905,2.39,9.315,70.29,6.99,9.81,11.83,25.205,5.8,3.03,15.39,11.065,13.585,8.95,28.75,29.15,459.79,358.575,414.8,484.7,34.55,370.84
2/28/12,426,51.28,3.91,14.485,11.76,16.065,23.16,14.895,6.9,17.805,19.74,9.505,11.495,5.49,6.8,2.4,9.34,69.965,6.92,9.8,11.945,24.73,5.76,3.07,16.035,11,14.295,8.82,28.745,29.39,461.47,358.35,414.565,481.05,34.55,369.85
2/29/12,420.8,48.875,3.825,14.11,11.48,15.685,22.39,15.115,6.825,17.81,19.64,9.225,11.665,5.37,7.05,2.3,9.2,70.92,6.675,9.72,11.655,23.81,5.64,2.96,16.04,10.7,14.695,8.525,28.38,29.23,455.935,357.48,412.61,487,34.5,365.74
3/1/12,425.25,49.305,3.84,14.165,11.185,15.785,23.43,15.89,6.93,17.89,20.295,9.425,12.31,5.46,7.045,2.37,9.595,75.69,6.78,10.305,11.255,23.195,5.695,3,15.895,10.82,14.93,8.625,27.865,29.07,466.705,358.755,418.225,499.55,34.5,367.915
3/2/12,435.7,51.715,3.91,14.74,11.365,15.965,24.435,16.585,7.14,17.97,21.195,9.45,12.285,5.665,6.905,2.45,10.095,78.235,6.92,10.855,11.4,23.315,5.865,3.075,15.64,11.125,14.87,8.885,27.11,29.07,484.8,360.215,429.515,517.65,34.75,371.26
3/5/12,455.4,54.79,4.15,15.455,11.74,16.55,26.64,17.405,7.56,18.63,22.57,10.29,12.61,5.86,6.87,2.59,10.72,80.78,7.41,11.405,11.805,24.405,6.085,3.29,15.875,11.905,15.4,9.32,25.47,28.99,509.25,363.5,446.86,523.1,35.15,384.15
3/6/12,456.55,54.575,4.29,15.765,11.9,16.5,27.545,17.49,7.6,18.95,23.02,10.235,12.73,5.93,6.975,2.63,10.985,76.96,7.585,11.395,12.04,24.11,6.215,3.33,16.525,11.995,15.705,9.41,26.1,28.91,516.385,364.39,454.055,500.55,35.3,389.68
3/7/12,438.95,52.6,4.45,15.285,11.92,15.555,28.615,16.24,7.41,18.465,22.5,9.81,12.09,5.73,7.155,2.5,10.62,73.47,7.795,11.125,11.785,23.7,6.085,3.29,17.135,11.595,14.63,9.045,27.74,29.87,491.295,352.605,447.025,498.95,34.95,379.84
3/8/12,437.6,51.935,4.64,15.085,12.61,15.145,28.685,15.46,7.39,18.465,22.85,9.725,12.29,5.63,7.47,2.51,10.29,74.105,8.075,11.17,12.26,23.58,6.12,3.32,17.33,11.5,13.79,8.98,27.99,30.18,475.775,349.995,444.395,485.7,34.75,379.465
3/9/12,429.9,51.5,4.53,14.74,12.93,15.045,27.55,15.07,7.11,18.545,21.61,9.445,12.31,5.39,7.265,2.48,9.865,72.835,7.795,10.81,12.09,23.105,6.02,3.215,16.275,11.13,13.285,8.72,26.61,29.62,463.075,347.995,434.8,481.1,34.55,379.535
3/12/12,428,53.69,4.48,14.255,13.185,14.965,28.615,14.685,7.035,18.38,20.325,9.25,13.16,5.37,7.185,2.4,9.57,73.47,7.725,10.62,11.775,22.49,5.995,3.03,16.16,10.825,13.155,8.585,26.86,29.54,463.12,346.985,432.425,486.9,34.45,374.75
3/13/12,430.75,56.54,4.3,14.14,13.07,14.965,28.95,14.86,7.29,18.54,19.915,9.34,13.83,5.285,6.905,2.39,9.7,74.105,7.585,10.49,11.855,22.585,5.99,3,15.705,10.885,14.12,8.62,26.86,29.23,476.4,346.425,433.745,491.3,34.3,376.96
3/14/12,433.25,59.17,4.17,14.11,12.51,14.995,26.78,14.895,7.605,18.63,19.885,9.53,13.82,5.275,6.655,2.42,9.83,73.785,7.515,10.535,12.02,22.085,5.86,2.995,15.53,11.07,14.835,8.65,25.975,29.23,488.33,347.12,433.525,494.7,34.5,377.75
3/15/12,436.15,60.485,4.115,14.395,12.29,14.97,25.4,14.855,7.885,18.955,19.81,9.615,13.765,5.345,6.58,2.43,9.73,76.33,7.27,10.675,12.42,22.29,5.8,3.04,15.755,11.03,15.27,8.75,25.725,29.39,494.31,346.245,431.945,504.35,34.55,379.845
3/16/12,444.3,63.555,4.405,14.48,13.365,15.455,24.535,15.2,7.84,19.445,20.29,10.285,13.875,5.53,6.4,2.57,10.325,74.105,7.655,10.995,13.1,22.43,5.96,3.215,15.925,11.755,15.805,9.02,25.85,29.39,511.48,348.945,443.985,498.7,34.7,387.01
3/19/12,437.25,63.115,4.415,14.225,13.41,14.87,23.33,14.985,7.645,19.035,19.37,10.37,13.19,5.34,6.04,2.54,10.225,73.15,7.41,10.445,13.25,22.23,5.885,3.29,15.865,12.02,15.975,8.72,25.345,29.38,507.035,348.7,439.215,497.5,34.8,381.48
3/20/12,438.45,60.045,4.345,14.54,13.365,15.17,22.095,15.11,7.705,19.2,19.745,10.51,13.495,5.43,6.225,2.56,10.32,73.465,7.445,10.585,13.31,22.375,5.99,3.29,15.895,12.215,15.57,8.75,24.34,29.23,501.08,349.11,439.465,508.85,34.85,382.415
3/21/12,446.8,59.605,4.43,14.88,13.315,15.555,21.195,15.67,7.99,19.12,20.575,10.985,13.85,5.605,6.37,2.62,10.715,74.105,7.76,11.035,13.345,23.2,5.985,3.33,16.61,12.77,15.87,9.08,25.225,29.23,507.675,351.655,446.455,506.8,34.95,382.165
3/22/12,445.85,61.58,4.45,14.77,13.545,15.455,20.695,15.465,8.125,18.955,20.505,11.045,13.575,5.56,6.005,2.6,10.555,73.15,7.725,10.945,13.255,23.26,6.025,3.36,17.22,12.55,15.705,8.98,25.22,29.31,510.89,352.095,448.07,509.65,35.05,378.89
3/23/12,452.25,63.33,4.78,14.91,13.92,15.425,21.165,15.33,8.695,18.87,21.02,11.15,13.68,5.545,6.19,2.61,10.555,73.145,7.9,11.495,13.285,23.4,6.08,3.435,17.21,12.65,15.845,9.12,25.155,29.31,515.83,346.905,453.42,513.8,35.15,380.06
3/26/12,455.4,64.425,4.99,15.595,13.685,15.835,20.425,15.29,8.975,18.87,20.68,11.29,13.96,5.535,6.075,2.62,10.42,73.465,7.97,11.635,13.215,23.315,6.175,3.62,17.13,12.765,15.975,9.345,25.6,29.95,520.52,353.93,454.355,509.05,35.15,382.895
3/27/12,452.6,63.775,5.165,15.83,13.64,15.835,20.06,15.025,8.735,18.785,19.875,10.825,13.625,5.5,5.87,2.54,9.96,73.15,8.18,11.35,13.215,23.225,6.145,3.725,16.9,12.3,15.905,9.54,26.36,30.5,512.265,350.515,451.775,499.6,35.05,384.975
3/28/12,442.1,62.02,5.15,15.745,13.92,15.32,19.315,14.86,8.365,18.705,19.195,10.34,13.475,5.445,5.83,2.51,9.7,72.515,7.935,10.95,13.155,22.72,6.145,3.69,16.585,11.745,15.705,9.28,26.36,29.86,501.78,342.6,446.925,505.05,35.15,382.065
3/29/12,444.25,63.775,5.135,15.685,13.73,15.535,18.72,15.245,8.38,18.95,19.125,10.35,13.985,5.465,5.51,2.5,9.8,72.51,7.83,11.17,12.97,22.935,6.28,3.54,16.33,11.805,15.78,9.285,24.595,29.78,509.115,342.25,449.615,500.2,35.15,384.84
3/30/12,440.65,64.87,5.02,16.16,13.87,15.145,18.385,15.07,8.335,19.035,18.635,10.04,13.685,5.52,5.58,2.46,9.605,72.835,7.62,11.22,12.955,23.195,6.57,3.39,16.705,11.435,15.71,9.085,24.395,29.7,509.465,337.39,450.17,503.15,35,384.66
4/3/12,443.3,65.095,5.025,16.58,13.845,15.275,18.185,15.115,8.335,19.03,19.02,10.4,14.215,5.555,5.685,2.49,9.76,72.825,7.83,11.36,13.12,23.4,6.76,3.365,16.44,11.66,15.475,9.345,23.955,29.54,511.595,334.09,459.6,504.05,35.05,385.27
4/4/12,443.4,63.995,5.07,16.765,13.82,15.505,17.585,15.07,8.53,19.115,19.33,10.62,14.245,5.545,5.9,2.49,9.895,73.465,7.795,11.31,13.255,23.32,6.665,3.39,16.65,11.96,15.435,9.67,24.085,29.47,509.655,334.75,460.395,503.35,34.95,387.625
4/5/12,441.25,63.12,4.99,16.32,13.685,15.225,17.02,15.245,8.62,19.36,19.395,10.645,14.275,5.62,6.155,2.52,9.9,73.145,7.655,11.27,13.27,23.345,6.47,3.32,16.67,12.03,15.505,9.77,23.83,29.62,507.07,334.33,454.13,512.15,34.95,392.03
4/6/12,448.05,63.995,5.145,16.395,13.595,15.4,16.915,15.675,8.855,19.52,20.71,11.02,14.53,5.635,5.975,2.62,10.06,73.145,7.865,11.955,13.68,23.315,6.44,3.435,16.555,12.585,16.01,10,23.46,29.7,515.39,338.265,455.325,515.8,34.85,396.4
4/9/12,449.75,63.995,5.22,16.435,13.76,15.455,16.22,15.635,8.99,19.605,21.36,11.29,14.815,5.625,5.8,2.76,9.995,73.465,7.865,12.495,13.62,23.11,6.34,3.505,16.585,12.705,16.275,10.4,23.65,30.19,516.165,342.2,454.405,517.85,34.85,398.345
4/10/12,451.65,63.995,5.555,16.325,13.665,15.605,16.48,15.545,9.2,19.61,21.265,11.77,15.315,5.62,5.685,2.91,9.93,74.42,8.19,13.045,13.67,23.08,6.28,3.51,16.47,12.89,16.41,10.795,23.585,30.11,515.75,346.28,453.995,523.55,35,401.925
4/11/12,454.8,63.775,5.825,16.395,13.8,15.855,16.35,15.545,9.605,20.02,21.335,11.85,15.435,5.795,5.58,3.005,9.93,75.695,8.54,13.595,14.085,23.14,6.21,3.585,16.64,12.89,16.845,10.895,23.335,30.03,518.22,348.33,455.395,535.25,35.05,410.94
4/12/12,463.25,63.33,6.155,16.735,14.47,16.14,15.915,15.93,10.215,20.585,22.015,11.905,16.155,6.15,5.9,3.15,10.29,75.69,8.91,13.905,13.89,23.615,6.31,3.62,16.785,13.105,17.425,11.155,23.45,29.87,526.885,349.13,461.405,536.5,34.95,420.04
4/13/12,465.45,64.425,6.295,16.805,15.045,16.12,16.15,15.85,10.59,20.265,21.475,11.905,16.835,6.23,5.9,3.255,10.355,74.425,9.09,14.36,14,23.615,6.47,3.51,17.385,13.11,17.62,10.995,24.145,29.87,531.565,348.46,463.085,532.9,34.9,414.74
4/16/12,466.25,64.655,6.57,16.81,15.53,16.45,16.18,15.765,10.935,20.335,21.78,11.99,16.835,6.29,5.685,3.41,10.355,73.145,9.045,14.505,13.86,23.55,6.535,3.505,17.695,13.29,16.645,11.225,24.34,29.87,529.02,349.655,466.69,542.95,34.9,418.555
4/17/12,471.25,63.33,7.055,16.995,16.255,17.015,16.355,15.89,11.785,20.345,22.155,12.66,16.78,6.39,5.79,3.61,10.485,72.825,9.135,14.46,14.225,24.23,6.69,3.69,18.27,14.125,16.755,11.755,24.465,29.875,529.845,352.975,480.075,546.2,35.05,423.565
4/18/12,475.15,62.9,7.3,16.92,16.945,17.55,16.28,15.85,12.31,20.42,22.225,12.715,16.325,6.255,6.05,3.75,10.485,73.145,8.955,14.005,14.45,24.79,7.14,3.805,19.095,14.28,16.985,11.975,24.715,29.63,529.035,354.51,500.065,537.65,35.25,426.16
4/19/12,469.3,62.895,7.41,16.735,16.01,16.94,17.085,15.81,12.015,19.93,21.36,12.185,15.48,6.09,5.94,3.78,10.255,73.785,8.64,13.865,14.105,24.045,7.2,3.945,19.505,13.7,16.88,11.41,25.475,29.71,525.18,355.6,495.14,536.6,35.25,417.035
4/20/12,466.7,63.77,6.92,16.77,16.145,16.76,16.845,15.76,11.305,19.685,21.125,11.93,15.545,6.03,5.94,3.57,10.195,74.1,8.405,13.91,13.835,23.845,6.985,3.83,19.245,13.32,17.085,11.09,24.905,29.545,526.68,354.89,484.085,536.25,35.05,411.6
4/23/12,466.9,62.9,6.905,16.73,16.88,16.81,16.78,15.72,11.56,19.525,21.64,12.13,16.5,6.04,5.98,3.62,10.16,73.145,8.63,14.32,13.93,23.96,6.985,3.76,19.015,13.575,17.12,11.19,24.905,29.46,525.79,357.43,482.68,532.35,35.05,410.705
4/24/12,463.4,61.365,7.345,16.51,16.86,16.655,16.775,15.68,11.965,19.445,22.535,12.275,16.745,5.995,6.115,3.8,10.1,72.195,8.45,14.505,13.695,23.81,6.855,3.69,18.85,13.54,16.815,11.16,24.78,29.46,517.92,360.335,479.675,541.85,35.1,411.46
4/25/12,471.05,62.455,7.75,16.615,17.405,17.29,16.21,15.85,12.82,19.855,23.535,13.035,17.43,6.225,6.08,3.97,10.29,70.925,8.685,15.19,14.24,24.135,6.825,3.875,18.645,14.19,16.85,11.625,24.78,29.3,524.4,364.81,487.21,541.4,35.3,420.93
4/26/12,472.8,61.365,8.11,16.465,18.23,18.215,15.41,15.85,13.255,19.77,22.825,13.445,17.035,6.22,6.4,4.12,10.195,70.605,8.595,15.095,14.095,24.08,6.825,3.865,18.73,14.255,16.72,11.585,24.845,29.38,518.77,367.655,488.405,540.55,35.2,422.5
4/27/12,472.7,60.925,8.455,16.32,18.485,18.315,14.98,15.81,13.79,19.605,22.59,13.39,17.055,6.175,6.69,4.225,10.03,69.645,8.495,15.23,14.36,23.99,6.79,3.84,18.695,14.13,16.64,11.555,25.285,29.87,516.6,367.84,489.64,541.5,35.15,422.005
5/2/12,474.75,61.14,8.655,16.29,18.42,18.905,15.145,15.81,13.705,20.175,22.5,13.25,17.29,6.11,6.97,4.245,10.06,69.335,8.37,15.37,14.845,24.28,6.98,3.945,18.875,14.035,16.415,11.52,25.345,29.63,516.12,373.385,501.37,536.9,35.05,432.81
5/3/12,469.05,60.045,8.655,16.21,19.03,18.65,15.01,15.72,13.15,21.075,22.23,12.915,16.835,5.98,7.155,4.12,9.925,67.11,8.135,14.64,15.13,24.29,7.01,4.02,18.81,13.885,16.07,11.225,25.975,29.46,510.13,372.88,503.265,541,35.1,442.2
5/4/12,474.1,60.27,9.24,16.285,19.38,19.06,15.71,15.805,14.29,21.485,22.71,13.355,17.035,6.11,7.225,4.28,9.995,67.43,8.225,14.685,15.69,24.43,7.11,4.06,18.7,14.315,15.675,11.52,25.73,29.375,511.605,374.545,515.735,549.45,35,450.31
5/7/12,483.7,61.145,9.68,16.36,19.585,20.01,15.55,15.81,14.98,21.655,22.39,13.83,17.025,6.25,7.37,4.245,9.96,70.925,8.315,14.83,16.025,25.375,7.36,4.31,18.99,14.935,15.805,12.075,25.855,29.38,516.82,376.46,539.42,557,35.05,457.37
5/8/12,489.3,61.365,10.15,16.735,19.745,20.595,15.34,16.07,15.24,21.805,23.015,13.73,17.025,6.415,7.515,4.135,10.09,69.65,8.45,15.46,15.51,26.555,7.81,4.46,19.215,15.21,16.375,12.145,25.975,29.545,525.335,376.345,559.865,557.45,35.3,462.055
5/9/12,487.9,61.145,10.24,16.73,19.89,20.825,15.445,16.155,14.92,21.565,24.295,13.555,16.805,6.45,7.575,4.025,10.32,67.74,8.45,15.825,15.225,26.02,8.13,4.605,19.47,15.12,17.08,11.915,25.98,29.46,527.64,371.275,567.35,556.55,35.45,459.8
5/10/12,487.05,59.615,10.575,16.77,19.745,20.445,15.04,16.02,14.495,21.57,25.325,13.675,16.445,6.49,7.26,4.155,10.26,66.475,8.54,15.775,15.36,25.7,8.295,4.825,19.495,15.06,17.285,11.88,25.98,29.38,525.145,369.61,567.62,552.5,35.55,462.96
5/11/12,484,58.73,10.59,16.84,18.505,19.93,15.44,15.89,14.36,21.4,24.965,13.395,16.335,6.53,6.865,4.355,10.22,66.79,8.46,15.045,15.39,25.315,8.04,4.965,20.16,14.685,16.88,11.775,25.98,29.375,520.155,368.635,558.44,543,35.6,461.025
5/14/12,476.4,56.545,10.76,17.175,17.62,19.39,15.545,15.805,15,21.165,23.695,12.945,16.015,6.325,6.875,4.25,10.025,66.15,8.09,14.315,15.225,24.255,7.82,4.745,20.675,14.28,16.375,11.385,25.98,29.38,515.715,366.05,539.67,529.35,35.6,454.085
5/15/12,461.55,53.695,10.465,16.915,16.71,18.67,15.275,15.59,14.825,21.035,22.825,12.415,15.295,6.085,6.865,4.095,9.83,63.61,7.73,13.45,14.55,22.695,7.43,4.535,21.33,13.82,16.485,11.125,25.73,29.3,502.31,360.27,517.41,521.65,35.4,447.805
5/16/12,452.5,51.505,9.945,16.505,16.25,18.47,15.01,15.63,14.005,20.605,22.665,12.275,14.58,5.965,6.87,3.905,9.76,63.92,7.46,12.955,14.15,22.285,7.14,4.385,20.7,13.695,17.02,10.86,25.475,29.22,492.045,357.33,507.565,518.8,35.4,437.51
5/17/12,448.15,49.315,9.53,16.43,16.06,18.64,14.775,15.63,13.44,20.645,22.62,12.495,14.425,5.88,7.12,3.745,9.935,64.565,7.18,12.45,14.11,22.405,6.915,4.64,19.755,13.85,16.855,11.06,25.28,28.965,483.725,356.23,508.745,505.45,35.6,437.985
5/18/12,435.25,46.685,8.8,15.8,16.25,17.93,14.21,15.375,12.39,20.285,21.795,11.905,13.91,5.765,7.545,3.535,9.635,63.925,6.775,11.72,13.93,21.76,6.565,4.675,19.18,13.23,16.505,10.59,24.775,28.895,465.31,351.645,495.55,513.4,35.8,426.34
5/21/12,443.35,48.435,8.8,16.14,16.035,18.44,13.91,15.505,12.39,20.64,22.465,12.02,13.715,5.86,7.725,3.63,9.83,64.88,6.82,11.72,13.235,21.73,6.625,4.64,18.16,13.35,16.685,10.865,24.65,28.565,474.825,352.255,503.95,519.45,36.15,430.7
