Day,VNINDEX,BVH,CSM,CTG,CII,DPM,FLC,EIB,DRC,FPT,HAG,HCM,GMD,HPG,IJC,HSG,MBB,MSN,ITA,OGC,KDC,PVD,PPC,PVT,VCB,SSI,STB,REE,VIC,VNM,NGANHANG,KHOANGSAN,NANGLUONG,VN30,UPCOM,CONGNGHE
2012-01-16,-1.73288814691152,-0.22864137086903275,-2.4304791830322072,-1.2009237875288676,-1.2085069693921533,-3.4952978056426365,1.9695767195767189,-0.4147157190635451,-1.8388961402200263,-0.886030979110416,-0.4832713754646838,-1.13644578313253,-1.009893695400484,-1.0960329503576844,-0.5105973025048162,-4.977419441210657,-1.1675347222222223,0.6675113363563615,-0.5864811133200796,-0.16488095238095235,-2.3076111529766385,-0.4165898617511521,-2.8466098019372565,-0.9266217653314427,-0.46832782948063634,-1.1318309859154931,-0.5799418604651161,-2.4463519313304722,-0.4236486110337915,-1.1605778491171752,-0.5550352529554173,0.923321386323911,-1.7240487062404868,-2.209906477312091,-1.0329097425871616,-0.7777002054415744
2012-01-17,-1.7149415692821375,-0.2112607099143202,-2.427336999214454,-1.122757150470776,-1.1941370886621634,-3.4952978056426365,1.9193121693121686,-0.47268673355629903,-1.8221144881596123,-0.8973994599971575,-0.4828583230070218,-1.1349397590361447,-1.033575413114409,-1.0982007370474742,-0.5125240847784193,-4.941174541733654,-1.1660879629629632,0.7635369431848489,-0.6003976143141151,-0.16488095238095235,-2.259382064807837,-0.43169482846902196,-2.837935521179703,-0.9365473236440979,-0.4650255178625037,-1.138591549295775,-0.561046511627907,-2.4339532665712924,-0.416411512553582,-1.1564686998394866,-0.5444917625299671,0.9249103974293328,-1.7211415525114155,-2.1827733518069534,-1.023134571521668,-0.7923638793174637
2012-01-18,-1.7015859766277137,-0.09742962056303522,-2.424194815396701,-0.9877420500977079,-1.1812041960051725,-3.4952978056426365,2.047619047619047,-0.45484949832775984,-1.8254708185716952,-0.9030837004405283,-0.49442379182156126,-1.1337349397590364,-1.0046310914640564,-1.09906785172339,-0.37379576107899753,-4.88162073398104,-1.186342592592593,0.6575086689783941,-0.6003976143141151,-0.16488095238095235,-2.2299924642049733,-0.4060931899641576,-2.8176955327454105,-0.9365473236440979,-0.4500150105073551,-1.1459154929577466,-0.552325581395349,-2.4339532665712924,-0.45148360518844266,-1.1379775280898878,-0.45248655557715356,0.9304542806193611,-1.7110654490106545,-2.0967555709502395,-1.0133594004561746,-0.7961424027906023
2012-01-19,-1.6489983305509188,-0.03304773561811456,-2.4218381775333855,-0.8687155800319771,-1.1388130478517022,-3.4952978056426365,2.113756613756613,-0.4147157190635451,-1.8154018273354466,-0.9030837004405283,-0.4717059066501445,-1.1183734939759036,-1.0014735291021997,-1.091697376978105,-0.40077071290944044,-4.788474237634966,-1.1588541666666667,0.7635369431848489,-0.5725646123260437,-0.1488095238095238,-2.198342125094197,-0.3897081413210444,-2.7902269770131563,-0.9365473236440979,-0.45121585109576695,-1.1183098591549299,-0.5232558139534886,-2.412017167381974,-0.43700940822802375,-1.1215409309791335,-0.3702002085137216,0.9386465156517594,-1.6897412480974123,-1.9986144786976126,-1.003584229390681,-0.7871840491258097
2012-01-20,-1.5876460767946583,0.0526315789473689,-2.41948153967007,-0.786995914016699,-1.0949849116252328,-3.3087774294670873,2.0793650793650786,-0.2987736900780379,-1.8131642737273914,-0.9105442660224525,-0.423378769103676,-1.1099397590361446,-1.0041048310704137,-1.0830262302189462,-0.3468208092485543,-4.709034068446653,-1.1400462962962965,0.8485596158975727,-0.5168986083499004,-0.13273809523809527,-2.1380557648831946,-0.36564260112647207,-2.7902269770131563,-0.9266217653314427,-0.4518162713899729,-1.1008450704225354,-0.4941860465116278,-2.395803528850739,-0.4024940154762564,-1.1215409309791335,-0.26706248932397997,0.9420010946520946,-1.6829223744292234,-1.9685948504791617,-0.993809058325187,-0.791037642601726
2012-01-30,-1.5588480801335565,0.003182374541003908,-2.41948153967007,-0.7230413927873511,-1.0820520189682419,-3.2147335423197516,2.0039682539682535,-0.18506131549609853,-1.8187581577475294,-0.9069916157453457,-0.3944650970673274,-1.104819277108434,-1.0019997894958426,-1.0713201820940816,-0.27552986512524,-4.653417886894408,-1.1400462962962965,0.8692317951453722,-0.5447316103379721,-0.14345238095238094,-2.0815373021853802,-0.32800819252432156,-2.7801069827960103,-0.9152782701169798,-0.429900930651456,-1.0901408450704229,-0.45348837209302345,-2.379589890319504,-0.2772365417803259,-1.1277046548956666,-0.25210133531244716,0.9412948674941295,-1.6768036529680364,-1.8017549936496962,-0.9970674486803518,-0.7777752754443519
2012-01-31,-1.459098497495827,0.12753977968176272,-2.4029850746268653,-0.694617161129863,-1.0633711740192549,-3.0438871473354254,2.063492063492063,0.006688963210701803,-1.8165206041394744,-0.8952678698308936,-0.32011565468814523,-1.08644578313253,-0.9720029470582044,-1.0578799046173855,-0.10019267822735986,-4.62048416065523,-1.0865162037037037,1.0599493198186183,-0.4612326043737574,-0.10595238095238091,-2.024265259984928,-0.27091653865847404,-2.7526384270637565,-0.9103154909606523,-0.40348243770639436,-1.031549295774648,-0.3575581395348839,-2.318550309966619,-0.20597895674441877,-1.1215409309791335,-0.09760091416185177,0.9552781652218434,-1.6549771689497716,-1.8329292229534717,-0.9905506679700226,-0.7545786445860766
2012-02-01,-1.492904841402338,0.0631578947368424,-2.383346425765907,-0.8367383194173033,-1.0827705130047414,-3.147335423197495,2.071428571428571,0.0267558528428088,-1.817639380943502,-0.8945573397754721,-0.2775712515489467,-1.1033132530120482,-0.9756867698137038,-1.0578799046173855,0.025048169556840565,-4.720268477209907,-1.1226851851851853,0.9119098426247001,-0.4612326043737574,-0.11130952380952376,-2.0513941220798793,-0.25248335893497176,-2.7439641463062023,-0.9103154909606523,-0.38426898829180417,-1.051267605633803,-0.30813953488372114,-2.340486409155937,-0.163669765629349,-1.1256500802568221,-0.15243884481042339,0.9507936227687633,-1.65455098934551,-1.6972635954277817,-0.9872922776148583,-0.7647881649638286
2012-02-02,-1.4027545909849757,0.14908200734394164,-2.3511390416339353,-0.5720376621069458,-1.0691191263112512,-2.9404388714733565,2.3558201058201056,0.2586399108138239,-1.7963826216669776,-0.8920704845814974,-0.2061131763733992,-1.0879518072289158,-0.9177981265129985,-1.037502709733362,-0.07321772639691626,-4.720268477209907,-1.0431134259259263,0.996599093091491,-0.33996023856858854,-0.056547619047619006,-1.9926149208741517,-0.2330261136712749,-2.7063755963568026,-0.8904643743353422,-0.3494446112278594,-1.0095774647887326,-0.29941860465116266,-2.284215546018121,-0.06569058620497685,-1.1133226324237564,-0.01714053471400095,0.9647062977806812,-1.6364231354642316,-1.5615979679020917,-0.9677419354838707,-0.7546036679203357
2012-02-03,-1.3288814691151924,0.2778457772337823,-2.3212882953652785,-0.37839758394030887,-1.0662451501652528,-2.826018808777432,2.3994708994708986,0.4704570791527313,-1.7851948536267015,-0.8856757140827054,-0.15200330441966128,-1.0879518072289158,-0.9141143037574991,-1.021894645566876,-0.22157996146435385,-4.664467823553874,-0.9447337962962966,1.2086556415044005,-0.2842942345924452,-0.02440476190476191,-1.928560663149962,-0.21664106502816174,-2.6875813213821025,-0.8840836582772068,-0.3740618432903031,-0.9926760563380285,-0.3372093023255815,-2.234620886981402,-0.037298892167232325,-1.1153772070626007,0.11527156850618146,0.9779833683504299,-1.6173211567732115,-1.6395335411615306,-0.9481915933528836,-0.7539530612295966
