,BVH,CSM,CTG,CII,DPM,FLC,EIB,DRC,FPT,HAG,HCM,GMD,HPG,IJC,HSG,MBB,MSN,ITA,OGC,KDC,PVD,PPC,PVT,VCB,SSI,STB,REE,VIC,VNM,NGANHANG,KHOANGSAN,NANGLUONG,VN30,UPCOM,CONGNGHE
KDC,0.47845289773904165,0.7818989738330142,0.2906212445399205,0.7621587933572533,0.39593250892550635,-0.20517097525638972,-0.6644562602673244,0.777449529085217,0.8297569941327412,-0.45355934699361217,0.742574533188055,0.8327065759311906,0.9510403887373189,0.25883083293500747,0.9145035082498546,0.7639800221261315,-0.6696787500569195,-0.13781762091512623,-0.5383351217035711,1.000625782227785,0.21283074642042993,0.6762417192651657,0.8525565582660798,0.685863284391552,0.7395525191033887,-0.3872404955829797,0.841207252304854,0.7797019015243633,0.8489912145116685,0.22640890313570192,-0.7103012884813017,0.848411681755787,0.8895064063738876,0.6586200211006652,0.8298333732692702
PVD,-0.39174722350086205,0.5543125474210725,-0.34004223494076513,-0.3128123023505309,0.21329243183199995,0.17125561496261898,0.044187712382929685,0.36499223068400377,0.0887911202827641,0.6040751801493457,0.4053169972969118,-0.10133444355357046,0.1723094235775415,0.4856353904479694,0.12394842289882622,-0.07096516392461392,0.039553187905549805,0.7615083635265615,0.37408489419380075,0.21283074642042993,1.000625782227784,0.5362578211037866,0.5001143016866186,-0.2698929453997122,0.2350934910863644,0.59364344239435,0.3558200507741427,-0.22221502307504049,-0.16638330464395468,-0.3416463928321779,0.07412666941753786,0.20952862697569305,0.40800178785455793,0.4395938874769339,-0.02940923037411859
PPC,0.06309014178479026,0.8729737906973438,0.201730952182782,0.27460113516113505,0.5917521772508055,-0.19104012492429662,-0.42617770313236747,0.8104047244047473,0.5896843575458605,-0.026340688645781495,0.7280647004458356,0.533477075001886,0.6395780103085675,0.4181175398713114,0.7306982165227864,0.5482618024033037,-0.47446014979920564,0.26314700971856025,-0.29274265668316807,0.6762417192651657,0.5362578211037866,1.0006257822277844,0.7420317090590971,0.40982388194496217,0.6296449990987691,0.03863997103160201,0.8907531924392795,0.3686052819317493,0.5100576936498823,0.06974012480100981,-0.5949724492231432,0.8117774440671461,0.7852216865876496,0.6533365425523938,0.511440622116248
PVT,0.30853290471717276,0.8884869745406113,0.23980909193089336,0.5416055058550137,0.33389672573333734,0.020945425435061685,-0.6159411818481353,0.8852494123329612,0.8539238946857777,-0.2531219760023985,0.8912642833017,0.701086574408845,0.8993855588426308,0.4675458428072569,0.7944357359596986,0.7295967516958317,-0.6923678955760428,0.15057415507336988,-0.4656410442614836,0.8525565582660798,0.5001143016866186,0.7420317090590971,1.0006257822277855,0.6175172499770256,0.8504599196519231,-0.1456791207192627,0.8273210082950166,0.6686670770974893,0.6759936846197949,0.2082486184616751,-0.6505109580564062,0.8742294437441018,0.8926658252432974,0.7902114072836037,0.7842762867485931
VCB,0.7229049070995259,0.5329037054451653,0.760617403718467,0.8147124532389644,0.25706408439467526,-0.1424029973259987,-0.6637192564269438,0.7391103031753751,0.8784155746311831,-0.7668292738754937,0.7107544271080959,0.8400854436483298,0.7924429940043297,0.13290093462557237,0.752610896840429,0.9096797653583244,-0.7536766093595801,-0.4368623722193272,-0.8856849281926311,0.685863284391552,-0.2698929453997122,0.40982388194496217,0.6175172499770256,1.0006257822277849,0.8060952957375217,-0.5952248236223592,0.6068190485906603,0.8970379995878469,0.8510885966765176,0.70362141616931,-0.8608572237059419,0.8210101795857968,0.6576815774605423,0.4936199839884414,0.8704620674778167
SSI,0.4889418772874369,0.7476015920573202,0.580809403353099,0.6592480190932076,0.2768578798661345,0.05381322538353352,-0.6067763577587679,0.8622241510740111,0.9335893040865093,-0.3914500820358089,0.9621362729162778,0.7784622166355146,0.8336985324815571,0.4586255866744899,0.7351133463664701,0.8972932276724704,-0.6873200159144864,0.01278444427259275,-0.645470958945443,0.7395525191033887,0.2350934910863644,0.6296449990987691,0.8504599196519231,0.8060952957375217,1.0006257822277849,-0.21428744115334655,0.7739452732420147,0.7229531625394044,0.6964868753947722,0.5381718706486331,-0.7668280936647645,0.89521658483336,0.8316022036627904,0.7255463936535171,0.8788126488001551
STB,-0.5133662392193176,-0.0882551222742197,-0.22746712879143963,-0.5787783044147987,-0.0789976249121237,0.37195214857888487,0.716299761224575,-0.24090600346179988,-0.43367289635127626,0.9133625253455553,-0.10413320738059975,-0.5221441641053751,-0.4450712404083193,0.30148230098772955,-0.46141909469630077,-0.41403110891725153,0.6411599328510384,0.7853828951626979,0.7066940420704153,-0.3872404955829797,0.59364344239435,0.03863997103160201,-0.1456791207192627,-0.5952248236223592,-0.21428744115334655,1.0006257822277849,-0.15217686215035453,-0.6858609094317909,-0.7045363354242866,-0.14629407297045824,0.5950183723297918,-0.36612766359189425,-0.09367511265183269,-0.12113527804672823,-0.4441783230924349
REE,0.2999338639856153,0.8591216810314927,0.3791511824911037,0.6046066800495379,0.5774777492092152,-0.19509068258294704,-0.5687573485737152,0.8183608216374032,0.7979185621514664,-0.2718247162792929,0.8384471057691605,0.7785783914556742,0.8192748625170198,0.2802501716332497,0.8681991769549481,0.7795769352087785,-0.636977596655928,0.039551160281083596,-0.4616456594925127,0.841207252304854,0.3558200507741427,0.8907531924392795,0.8273210082950166,0.6068190485906603,0.7739452732420147,-0.15217686215035453,1.0006257822277846,0.6164237246709185,0.734231168212981,0.23691008757978604,-0.7380218130993068,0.9095729964081501,0.9004994872531362,0.6147039643509311,0.7741739941533793
VIC,0.7862123347350056,0.5287026532518185,0.5110532903115598,0.848828116871102,0.21198715373521115,-0.0649787194628939,-0.7450026515735456,0.6636144092224922,0.8747313919509778,-0.8105866856613244,0.6371218958563893,0.8952758763951421,0.8595765636892354,-0.009584212828868,0.7976594819566114,0.8453051794903303,-0.7561403913118602,-0.4476846905457598,-0.7827231389972136,0.7797019015243633,-0.22221502307504049,0.3686052819317493,0.6686670770974893,0.8970379995878469,0.7229531625394044,-0.6858609094317909,0.6164237246709185,1.0006257822277846,0.9070091939411101,0.5326297709865463,-0.7710209846829884,0.791407696548632,0.6872050920834025,0.4659263466271939,0.8890638070529574
VNM,0.6576341275685843,0.6422210239794387,0.45844503062818337,0.8359915036578804,0.4582223947303095,-0.34527296020025955,-0.8013488012825125,0.7261312473889066,0.8568733961875367,-0.7997697310175392,0.6536510561616443,0.9159098629547452,0.8821588432742723,-0.03435277547677528,0.9142247255560125,0.8510957041633742,-0.8104000783236042,-0.4675941036829711,-0.7631999599362993,0.8489912145116685,-0.16638330464395468,0.5100576936498823,0.6759936846197949,0.8510885966765176,0.6964868753947722,-0.7045363354242866,0.734231168212981,0.9070091939411101,1.0006257822277849,0.35525903623898875,-0.8802066913799155,0.8538414524414955,0.7371046604149322,0.4687901559833538,0.8423739403448931
NGANHANG,0.760057801376292,0.06521744747617401,0.8668942271491087,0.487558521531915,-0.03580972379439057,0.3239483730214458,-0.06978440024866868,0.296978691584866,0.5178737878933753,-0.376230831104768,0.40005446605248546,0.4965646892820379,0.3208804290463907,-0.00921828489585375,0.24561791738812022,0.6259475352277638,-0.21350456333630854,-0.12270714014101812,-0.4938672379104105,0.22640890313570192,-0.3416463928321779,0.06974012480100981,0.2082486184616751,0.70362141616931,0.5381718706486331,-0.14629407297045824,0.23691008757978604,0.5326297709865463,0.35525903623898875,1.000625782227785,-0.3706042779178078,0.3804603872417883,0.3677156867458646,0.10390800330885677,0.5640385231490317
KHOANGSAN,-0.4636996970787107,-0.6816817493972196,-0.5815596672143784,-0.6825069991492599,-0.4703390375011783,0.3949678426228968,0.8033577123782981,-0.8182188212811088,-0.8431612002806204,0.7197309615640539,-0.7528173052333056,-0.8007678896453122,-0.7943814359987955,-0.176992923566207,-0.8240689470792114,-0.8440280017866209,0.8593562968352008,0.4191876942451396,0.8476459137420044,-0.7103012884813017,0.07412666941753786,-0.5949724492231432,-0.6505109580564062,-0.8608572237059419,-0.7668280936647645,0.5950183723297918,-0.7380218130993068,-0.7710209846829884,-0.8802066913799155,-0.3706042779178078,1.0006257822277844,-0.8879591820951768,-0.6565822430827795,-0.5242198495039511,-0.7775095484460148
NANGLUONG,0.46889112886896633,0.8739919886406614,0.49005070829676317,0.6777280721521759,0.4997734301037174,-0.18044235549751675,-0.7345254277143712,0.9383454518674105,0.9309739208709362,-0.5068837513739395,0.9033025816166066,0.8598304199425558,0.9052352150062324,0.3189118272687223,0.9127842918090053,0.8907710196342163,-0.7945837171495062,-0.0999733146931373,-0.691956378499752,0.848411681755787,0.20952862697569305,0.8117774440671461,0.8742294437441018,0.8210101795857968,0.89521658483336,-0.36612766359189425,0.9095729964081501,0.791407696548632,0.8538414524414955,0.3804603872417883,-0.8879591820951768,1.000625782227785,0.8861469739878319,0.7110295297653777,0.8679926418499261
VN30,0.4805112177718487,0.8712783020764427,0.38903531178087,0.6422628238839103,0.5263757057453393,-0.0613299913068229,-0.49111311133798424,0.8416044234594319,0.8412886968324861,-0.23842910621382796,0.8636420017113139,0.8024494782533351,0.880225538673451,0.293718756948481,0.878439023861859,0.8000900054116574,-0.5348043678740994,0.16268402408715185,-0.394980502960729,0.8895064063738876,0.40800178785455793,0.7852216865876496,0.8926658252432974,0.6576815774605423,0.8316022036627904,-0.09367511265183269,0.9004994872531362,0.6872050920834025,0.7371046604149322,0.3677156867458646,-0.6565822430827795,0.8861469739878319,1.0006257822277849,0.6451925191236454,0.8025226450594322
UPCOM,0.11208823392189135,0.7384026203027713,0.17805042486367018,0.36401080565010835,0.1843577778505767,-0.029738962854608506,-0.5223867457479482,0.79409597357755,0.6424031339045082,-0.14484251313128282,0.731062752998582,0.481062420031621,0.6687239530000378,0.6023453603144219,0.5899463884958599,0.55729449944303,-0.5598650135568791,0.1250952800510912,-0.4346619827632031,0.6586200211006652,0.4395938874769339,0.6533365425523938,0.7902114072836037,0.4936199839884414,0.7255463936535171,-0.12113527804672823,0.6147039643509311,0.4659263466271939,0.4687901559833538,0.10390800330885677,-0.5242198495039511,0.7110295297653777,0.6451925191236454,1.0006257822277849,0.5727995575350595
CONGNGHE,0.6451651127395391,0.62913161137003,0.5888180830860099,0.8651489998881079,0.19159108267814595,0.028923460159112218,-0.6684316730171086,0.737008788259632,0.9657825760396185,-0.6100734636505253,0.8208376949070998,0.9095038001784005,0.8987757201727421,0.2336039420165539,0.7989936559410185,0.9239680879606615,-0.7488359314806501,-0.2506070812828089,-0.7303883641311375,0.8298333732692702,-0.02940923037411859,0.511440622116248,0.7842762867485931,0.8704620674778167,0.8788126488001551,-0.4441783230924349,0.7741739941533793,0.8890638070529574,0.8423739403448931,0.5640385231490317,-0.7775095484460148,0.8679926418499261,0.8025226450594322,0.5727995575350595,1.0006257822277846
