,VNINDEX,BVH,CSM,CTG,CII,DPM,FLC,EIB,DRC,FPT,HAG,HCM,GMD,HPG,IJC,HSG,MBB,MSN,ITA,OGC,KDC,PVD,PPC,PVT,VCB,SSI,STB,REE,VIC,VNM,NGANHANG,KHOANGSAN,NANGLUONG,VN30,UPCOM,CONGNGHE
2012-01-03,351.65,36.775,3.08,10.015,9.965,12.735,11.375,11.315,5.225,15.83,13.425,7.885,9.63,3.745,8.83,1.0043016091968684,6.65,57.245,4.76,7.16,8.62,18.785,4.415,2.33,11.23,8.505,10.195,6.64,24.97,28.51,352.715,350.835,350.455,380.15,33.7,345.5
2012-01-04,349.05,37.35,3.025,9.96,9.615,12.735,12.275,11.24,5.195,16.08,13.19,7.665,9.49,3.675,9.045,0.9895411936137476,6.62,56.61,4.795,6.84,8.48,18.29,4.33,2.41,11.585,8.255,10.5,6.785,25.095,28.03,353.56,350.535,347.66,372.25,33.55,346.55
2012-01-05,344.0,36.6,2.96,10.105,9.49,12.735,12.73,11.28,5.165,15.85,12.845,7.49,9.355,3.545,8.47,0.982078472412158,6.62,55.015,4.655,6.615,8.27,17.795,4.29,2.445,11.61,8.125,10.66,6.845,25.155,26.99,354.9,349.045,345.34,365.7,33.65,341.605
2012-01-06,338.35,34.94,2.92,10.275,9.345,12.735,13.065,11.2,5.125,15.83,12.25,7.295,9.435,3.455,8.085,0.9669838461896731,6.59,53.75,4.515,6.39,8.175,17.79,4.23,2.48,11.09,7.885,10.63,6.7,25.03,26.51,347.95,347.365,340.605,362.75,33.6,342.75
2012-01-07,338.35,34.94,2.92,10.275,9.345,12.735,13.065,11.2,5.125,15.83,12.25,7.295,9.435,3.455,8.085,0.9669838461896731,6.59,53.75,4.515,6.39,8.175,17.79,4.23,2.48,11.09,7.885,10.63,6.7,25.03,26.51,347.95,347.365,340.605,362.75,33.6,342.75
2012-01-08,338.35,34.94,2.92,10.275,9.345,12.735,13.065,11.2,5.125,15.83,12.25,7.295,9.435,3.455,8.085,0.9669838461896731,6.59,53.75,4.515,6.39,8.175,17.79,4.23,2.48,11.09,7.885,10.63,6.7,25.03,26.51,347.95,347.365,340.605,362.75,33.6,342.75
2012-01-09,335.8,32.825,2.925,10.27,9.09,12.735,12.93,11.28,5.08,15.85,12.32,7.21,9.38,3.355,7.795,0.9707789171582248,6.62,51.845,4.585,6.48,7.865,17.645,4.295,2.41,11.065,7.67,10.995,6.785,24.34,25.55,343.365,345.505,339.34,369.95,33.6,342.985
2012-01-10,341.0,32.875,3.045,10.59,9.03,12.735,13.385,11.4,5.125,16.015,12.635,7.435,9.575,3.425,7.62,0.9969486348916096,6.68,53.745,4.655,6.615,7.94,17.7,4.36,2.41,10.935,8.065,11.435,6.985,23.705,25.55,347.455,345.31,344.485,377.15,33.45,345.905
2012-01-11,348.05,35.105,3.075,10.845,9.215,12.735,14.295,11.585,5.255,16.115,12.525,7.63,9.38,3.425,7.505,0.9932517730102834,6.81,56.135,4.725,6.705,8.08,18.495,4.39,2.515,11.04,8.375,12.0,6.995,24.155,25.63,358.445,345.055,346.18,381.05,33.45,348.14
2012-01-12,348.3,37.34,2.975,10.955,9.155,12.735,14.49,12.05,5.195,16.065,12.42,7.465,9.46,3.485,6.975,0.9895411936137476,6.87,58.2,4.55,6.48,7.84,18.735,4.36,2.445,11.205,8.155,11.97,6.81,24.965,25.79,366.625,344.075,342.065,386.3,33.4,345.55
2012-01-13,351.8,39.18,3.02,11.625,9.37,12.735,14.62,12.055,5.14,16.17,12.465,7.63,9.74,3.615,6.9,0.9932517730102834,7.02,59.63,4.62,6.57,7.815,19.085,4.45,2.445,11.415,8.285,11.91,6.84,24.465,25.87,373.22,344.04,344.675,392.75,33.4,347.645
2012-01-14,344.99,35.465,3.008,10.857,9.172,12.735,13.944,11.674,5.159000000000001,16.043,12.473,7.473999999999999,9.507,3.461,7.359,0.9887544583368296,6.8,55.911,4.627000000000001,6.570000000000002,7.907999999999999,18.332,4.371,2.445,11.132,8.11,11.662,6.883,24.326,25.678,357.822,344.797,343.34900000000005,381.44,33.459999999999994,346.045
2012-01-15,344.99,35.465,3.008,10.857,9.172,12.735,13.944,11.674,5.159000000000001,16.043,12.473,7.473999999999999,9.507,3.461,7.359,0.9887544583368296,6.8,55.911,4.627000000000001,6.570000000000002,7.907999999999999,18.332,4.371,2.445,11.132,8.11,11.662,6.883,24.326,25.678,357.822,344.797,343.34900000000005,381.44,33.459999999999994,346.045
2012-01-16,358.15,39.4,3.09,11.97,9.525,12.735,14.495,11.835,5.345,16.585,12.8,7.89,9.765,3.685,6.87,1.0188473201992472,7.205,63.125,4.725,6.75,7.835,19.29,4.48,2.515,11.525,8.625,11.845,6.925,24.275,25.71,374.36,344.115,344.92,396.1,33.35,352.52
2012-01-17,360.3,39.755,3.11,12.19,9.625,12.735,14.305,11.705,5.57,16.425,12.805,7.915,9.54,3.66,6.865,1.0296194171811583,7.21,64.565,4.69,6.75,8.155,18.995,4.51,2.445,11.58,8.565,11.91,6.99,24.34,25.87,375.255,344.34,345.875,398.45,33.5,349.59
2012-01-18,361.9,42.08,3.13,12.57,9.715,12.735,14.79,11.745,5.525,16.345,12.665,7.935,9.815,3.65,7.225,1.0473189942805592,7.14,62.975,4.69,6.75,8.35,19.495,4.58,2.445,11.83,8.5,11.94,6.99,24.025,26.59,383.065,345.125,349.185,405.9,33.65,348.835
2012-01-19,368.2,43.395,3.145,12.905,10.01,12.735,15.04,11.835,5.66,16.345,12.94,8.19,9.845,3.735,7.155,1.075002423028976,7.235,64.565,4.76,6.885,8.56,19.815,4.675,2.445,11.81,8.745,12.04,7.105,24.155,27.23,390.05,346.285,356.19,414.4,33.8,350.625
2012-01-20,375.55,45.145,3.16,13.135,10.315,13.33,14.91,12.095,5.69,16.24,13.525,8.33,9.82,3.835,7.295,1.0986122886681096,7.3,65.84,4.9,7.02,8.96,20.285,4.675,2.515,11.8,8.9,12.14,7.19,24.465,27.23,398.805,346.76,358.43,417.0,33.95,349.855
2012-01-21,375.55,45.145,3.16,13.135,10.315,13.33,14.91,12.095,5.69,16.24,13.525,8.33,9.82,3.835,7.295,1.0986122886681096,7.3,65.84,4.9,7.02,8.96,20.285,4.675,2.515,11.8,8.9,12.14,7.19,24.465,27.23,398.805,346.76,358.43,417.0,33.95,349.855
2012-01-22,375.55,45.145,3.16,13.135,10.315,13.33,14.91,12.095,5.69,16.24,13.525,8.33,9.82,3.835,7.295,1.0986122886681096,7.3,65.84,4.9,7.02,8.96,20.285,4.675,2.515,11.8,8.9,12.14,7.19,24.465,27.23,398.805,346.76,358.43,417.0,33.95,349.855
2012-01-23,375.55,45.145,3.16,13.135,10.315,13.33,14.91,12.095,5.69,16.24,13.525,8.33,9.82,3.835,7.295,1.0986122886681096,7.3,65.84,4.9,7.02,8.96,20.285,4.675,2.515,11.8,8.9,12.14,7.19,24.465,27.23,398.805,346.76,358.43,417.0,33.95,349.855
2012-01-24,375.55,45.145,3.16,13.135,10.315,13.33,14.91,12.095,5.69,16.24,13.525,8.33,9.82,3.835,7.295,1.0986122886681096,7.3,65.84,4.9,7.02,8.96,20.285,4.675,2.515,11.8,8.9,12.14,7.19,24.465,27.23,398.805,346.76,358.43,417.0,33.95,349.855
2012-01-25,375.55,45.145,3.16,13.135,10.315,13.33,14.91,12.095,5.69,16.24,13.525,8.33,9.82,3.835,7.295,1.0986122886681096,7.3,65.84,4.9,7.02,8.96,20.285,4.675,2.515,11.8,8.9,12.14,7.19,24.465,27.23,398.805,346.76,358.43,417.0,33.95,349.855
2012-01-26,375.55,45.145,3.16,13.135,10.315,13.33,14.91,12.095,5.69,16.24,13.525,8.33,9.82,3.835,7.295,1.0986122886681096,7.3,65.84,4.9,7.02,8.96,20.285,4.675,2.515,11.8,8.9,12.14,7.19,24.465,27.23,398.805,346.76,358.43,417.0,33.95,349.855
2012-01-27,375.55,45.145,3.16,13.135,10.315,13.33,14.91,12.095,5.69,16.24,13.525,8.33,9.82,3.835,7.295,1.0986122886681096,7.3,65.84,4.9,7.02,8.96,20.285,4.675,2.515,11.8,8.9,12.14,7.19,24.465,27.23,398.805,346.76,358.43,417.0,33.95,349.855
2012-01-28,375.55,45.145,3.16,13.135,10.315,13.33,14.91,12.095,5.69,16.24,13.525,8.33,9.82,3.835,7.295,1.0986122886681096,7.3,65.84,4.9,7.02,8.96,20.285,4.675,2.515,11.8,8.9,12.14,7.19,24.465,27.23,398.805,346.76,358.43,417.0,33.95,349.855
2012-01-29,375.55,45.145,3.16,13.135,10.315,13.33,14.91,12.095,5.69,16.24,13.525,8.33,9.82,3.835,7.295,1.0986122886681096,7.3,65.84,4.9,7.02,8.96,20.285,4.675,2.515,11.8,8.9,12.14,7.19,24.465,27.23,398.805,346.76,358.43,417.0,33.95,349.855
2012-01-30,379.0,44.135,3.16,13.315,10.405,13.63,14.625,12.35,5.615,16.29,13.875,8.415,9.84,3.97,7.48,1.11514159061932,7.3,66.15,4.83,6.93,9.335,21.02,4.71,2.595,12.165,8.995,12.28,7.275,25.59,26.99,400.075,346.66,360.44,431.45,33.9,352.505
2012-01-31,390.95,46.675,3.265,13.395,10.535,14.175,14.85,12.78,5.645,16.455,14.775,8.72,10.125,4.125,7.935,1.1249295969854831,7.485,69.01,5.04,7.245,9.715,22.135,4.805,2.63,12.605,9.515,12.61,7.595,26.23,27.23,413.19,348.64,367.61,428.75,34.0,357.14
2012-02-01,386.9,45.36,3.39,12.995,10.4,13.845,14.88,12.825,5.63,16.465,15.29,8.44,10.09,4.125,8.26,1.095273387402595,7.36,66.79,5.04,7.2,9.535,22.495,4.835,2.63,12.925,9.34,12.78,7.48,26.61,27.07,408.535,348.005,367.75,440.5,34.05,355.1
2012-02-02,397.7,47.115,3.595,13.74,10.495,14.505,15.955,13.345,5.915,16.5,16.155,8.695,10.64,4.36,8.005,1.095273387402595,7.635,68.06,5.345,7.66,9.925,22.875,4.965,2.77,13.505,9.71,12.81,7.775,27.49,27.55,420.02,349.975,373.705,452.25,34.35,357.135
2012-02-03,406.55,49.745,3.785,14.285,10.515,14.87,16.12,13.82,6.065,16.59,16.81,8.695,10.675,4.54,7.62,1.1118575154181305,7.975,71.24,5.485,7.93,10.35,23.195,5.03,2.815,13.095,9.86,12.68,8.035,27.745,27.47,431.26,351.855,379.98,445.5,34.65,357.265
2012-02-04,392.22,46.606,3.439,13.545999999999998,10.47,14.204999999999998,15.286,13.023999999999996,5.773999999999999,16.46,15.381,8.593,10.274,4.223999999999999,7.859999999999999,1.1084950955656248,7.550999999999999,68.25,5.148000000000001,7.393000000000001,9.772,22.344,4.869000000000001,2.688,12.859000000000004,9.483999999999998,12.632,7.632,26.733,27.262,414.616,349.027,369.8970000000001,439.69,34.190000000000005,355.829
2012-02-05,392.22,46.606,3.439,13.545999999999998,10.47,14.204999999999998,15.286,13.023999999999996,5.773999999999999,16.46,15.381,8.593,10.274,4.223999999999999,7.859999999999999,1.1084950955656248,7.550999999999999,68.25,5.148000000000001,7.393000000000001,9.772,22.344,4.869000000000001,2.688,12.859000000000004,9.483999999999998,12.632,7.632,26.733,27.262,414.616,349.027,369.8970000000001,439.69,34.190000000000005,355.829
2012-02-06,398.7,48.435,3.7,13.625,10.29,14.225,17.75,13.52,5.93,16.5,16.95,8.525,10.285,4.485,7.615,1.075002423028976,7.85,69.015,5.415,7.885,10.32,22.67,4.965,2.85,13.45,9.585,12.68,7.745,28.5,27.87,424.045,349.73,374.23,446.75,34.55,352.245
2012-02-07,399.25,49.745,3.825,13.54,10.315,14.09,18.885,13.65,6.035,16.5,16.365,8.385,10.285,4.61,7.615,1.095273387402595,7.76,67.105,5.59,8.255,10.23,22.9,5.025,2.78,13.83,9.645,12.85,7.77,29.0,28.35,430.44,350.13,377.415,455.5,34.6,351.115
2012-02-08,405.6,52.595,4.03,13.995,10.45,14.325,19.855,13.955,6.32,16.665,16.67,8.53,10.505,4.735,7.26,1.1052568313867783,7.915,67.43,5.8,8.525,10.27,23.28,5.22,2.78,13.31,9.925,13.18,8.18,29.255,27.87,443.885,351.0,384.855,464.35,34.65,353.96
2012-02-09,411.9,51.94,4.15,14.22,10.705,14.405,19.861029411764708,14.425,6.435,16.83,16.98,8.585,10.555,4.895,7.12,1.1085626195212777,8.255,68.69,6.08,8.67,10.28,23.555,5.51,2.745,13.365,9.985,14.125,8.355,29.63,27.71,452.8,351.265,393.82,460.35,34.85,355.26
2012-02-10,406.8,50.845,4.02,13.83,10.605,14.535,19.86705882352941,14.12,6.36,16.91,16.53,8.24,10.375,4.805,7.29,1.0885619528146082,8.22,67.11,5.8,8.345,10.215,23.555,5.54,2.665,13.695,9.585,14.525,8.185,29.385,27.79,449.3,349.87,391.76,451.8,35.1,354.875
2012-02-11,404.4500000000001,50.712,3.945,13.842000000000002,10.473,14.316,19.243617647058823,13.934,6.216,16.681,16.699,8.453,10.401,4.706,7.380000000000001,1.094531442830847,8.0,67.87,5.737,8.336,10.263,23.192,5.252000000000001,2.764,13.53,9.745,13.472,8.046999999999999,29.154,27.918,440.0940000000001,350.399,384.416,455.75,34.75,353.491
2012-02-12,404.4500000000001,50.712,3.945,13.842000000000002,10.473,14.316,19.243617647058823,13.934,6.216,16.681,16.699,8.453,10.401,4.706,7.380000000000001,1.094531442830847,8.0,67.87,5.737,8.336,10.263,23.192,5.252000000000001,2.764,13.53,9.745,13.472,8.046999999999999,29.154,27.918,440.0940000000001,350.399,384.416,455.75,34.75,353.491
2012-02-13,398.95,48.865,3.805,13.395,10.215,14.81,19.87308823529412,13.52,6.14,16.83,15.84,7.97,10.15,4.575,7.05,1.0715836162801904,8.065,66.785,5.485,8.03,10.14,23.195,5.155,2.595,13.995,9.275,14.7,8.04,29.635,28.11,437.14,348.305,378.145,449.0,34.8,352.035
2012-02-14,395.7,47.555,3.715,13.195,10.295,14.84,19.879117647058823,13.34,6.26,16.67,15.735,8.08,10.035,4.525,6.935,1.085189268335969,8.02,66.475,5.45,8.255,10.215,22.635,5.15,2.595,13.635,9.305,13.49,8.205,29.005,28.11,424.635,347.85,379.08,444.6,34.3,349.605
2012-02-15,397.55,47.335,3.75,13.225,10.13,14.815,19.88514705882353,13.26,6.525,16.75,16.355,8.0,9.925,4.565,6.61,1.095273387402595,8.02,67.105,5.555,8.39,10.36,23.135,5.195,2.595,13.425,9.305,12.78,8.18,28.38,27.87,419.58,347.525,383.375,442.5,34.45,351.105
2012-02-16,396.05,47.34,3.75,13.14,9.945,14.715,19.891176470588235,13.17,6.525,16.755,16.08,7.94,9.845,4.52,6.655,1.095273387402595,7.955,67.105,5.59,8.66,10.255,22.99,5.255,2.56,13.535,9.335,12.205,8.185,28.255,28.03,414.95,347.49,384.55,451.2,34.55,349.255
2012-02-17,400.7,48.21,3.87,13.285,10.245,14.765,19.897205882352942,13.56,6.48,16.83,16.285,8.14,10.085,4.56,6.935,1.1052568313867783,8.115,67.425,5.835,9.12,10.48,23.315,5.445,2.63,13.855,9.525,12.335,8.19,28.87,27.95,422.01,349.245,390.17,462.3,34.45,351.315
2012-02-18,397.79,47.861,3.778,13.248,10.166,14.789,19.885147058823527,13.37,6.386,16.767,16.059,8.026,10.008,4.549,6.836999999999999,1.0905152981616255,8.035,66.979,5.583,8.491000000000001,10.29,23.054,5.24,2.595,13.688999999999998,9.349,13.102,8.16,28.829,28.014,423.663,348.083,383.064,449.92,34.510000000000005,350.663
2012-02-19,397.79,47.861,3.778,13.248,10.166,14.789,19.885147058823527,13.37,6.386,16.767,16.059,8.026,10.008,4.549,6.836999999999999,1.0905152981616255,8.035,66.979,5.583,8.491000000000001,10.29,23.054,5.24,2.595,13.688999999999998,9.349,13.102,8.16,28.829,28.014,423.663,348.083,383.064,449.92,34.510000000000005,350.663
2012-02-20,411.8,50.84,4.06,13.885,10.355,15.145,19.903235294117646,14.075,6.6,17.315,17.085,8.575,10.04,4.675,7.045,1.1314021114911006,8.405,69.325,6.22,9.53,10.76,23.17,5.67,2.735,13.69,9.96,12.885,8.585,29.0,28.11,439.185,352.34,398.345,463.65,34.4,360.435
2012-02-21,416.25,51.935,4.05,14.09,10.445,15.325,19.909264705882357,14.295,6.525,17.65,17.605,8.835,10.28,4.78,6.725,1.1505720275988207,8.47,69.65,6.395,9.53,11.015,23.695,5.665,2.78,13.935,10.295,12.98,8.855,28.87,28.75,447.465,354.425,400.255,465.95,34.5,364.245
2012-02-22,414.5,51.715,3.94,14.25,10.38,15.245,19.915294117647058,14.29,6.42,17.815,17.71,8.81,10.365,4.78,6.8,1.181727195378616,8.44,68.695,6.43,9.485,10.92,23.43,5.635,2.735,14.41,10.325,12.58,8.815,28.625,29.31,444.745,354.19,400.0,472.15,34.7,365.465
2012-02-23,420.15,52.38,3.995,14.31,10.66,15.35,19.921323529411765,14.51,6.525,17.81,18.775,9.315,10.45,5.0,6.685,1.2237754316221157,8.735,68.695,6.745,9.76,11.24,23.575,5.73,2.815,14.985,10.875,12.58,9.115,28.755,29.39,449.585,356.09,404.725,480.25,34.75,367.545
2012-02-24,426.4,53.465,4.015,14.34,11.185,15.525,19.92735294117647,14.645,6.705,17.975,19.5,9.665,10.61,5.25,6.98,1.2267122912954256,9.175,69.33,6.99,9.85,11.82,24.26,5.79,2.885,15.095,11.13,12.785,9.08,28.5,29.23,458.085,357.54,409.72,481.8,34.65,371.555
2012-02-25,417.82,52.06700000000001,4.012,14.175,10.605,15.317999999999998,19.915294117647058,14.363,6.555,17.713,18.135,9.04,10.349,4.897,6.847,1.1828378114772158,8.645,69.139,6.556,9.631,11.151,23.626,5.698,2.79,14.422999999999998,10.517,12.762,8.889999999999999,28.75,28.95800000000001,447.813,354.917,402.609,472.75999999999993,34.60000000000001,365.849
2012-02-26,417.82,52.06700000000001,4.012,14.175,10.605,15.317999999999998,19.915294117647058,14.363,6.555,17.713,18.135,9.04,10.349,4.897,6.847,1.1828378114772158,8.645,69.139,6.556,9.631,11.151,23.626,5.698,2.79,14.422999999999998,10.517,12.762,8.889999999999999,28.75,28.95800000000001,447.813,354.917,402.609,472.75999999999993,34.60000000000001,365.849
2012-02-27,428.25,52.38,3.945,14.34,11.715,15.995,19.933382352941177,14.595,6.915,17.81,19.535,9.645,10.72,5.49,6.905,1.220829921392359,9.315,70.29,6.99,9.81,11.83,25.205,5.8,3.03,15.39,11.065,13.585,8.95,28.75,29.15,459.79,358.575,414.8,484.7,34.55,370.84
2012-02-28,426.0,51.28,3.91,14.485,11.76,16.065,19.93941176470588,14.895,6.9,17.805,19.74,9.505,11.495,5.49,6.8,1.2237754316221157,9.34,69.965,6.92,9.8,11.945,24.73,5.76,3.07,16.035,11.0,14.295,8.82,28.745,29.39,461.47,358.35,414.565,481.05,34.55,369.85
2012-02-29,420.8,48.875,3.825,14.11,11.48,15.685,19.945441176470588,15.115,6.825,17.81,19.64,9.225,11.665,5.37,7.05,1.1939224684724346,9.2,70.92,6.675,9.72,11.655,23.81,5.64,2.96,16.04,10.7,14.695,8.525,28.38,29.23,455.935,357.48,412.61,487.0,34.5,365.74
2012-03-01,425.25,49.305,3.84,14.165,11.185,15.785,19.95147058823529,15.89,6.93,17.89,20.295,9.425,12.31,5.46,7.045,1.2149127443642704,9.595,75.69,6.78,10.305,11.255,23.195,5.695,3.0,15.895,10.82,14.93,8.625,27.865,29.07,466.705,358.755,418.225,499.55,34.5,367.915
2012-03-02,435.7,51.715,3.91,14.74,11.365,15.965,19.9575,16.585,7.14,17.97,21.195,9.45,12.285,5.665,6.905,1.2383742310432684,10.095,78.235,6.92,10.855,11.4,23.315,5.865,3.075,15.64,11.125,14.87,8.885,27.11,29.07,484.8,360.215,429.515,517.65,34.75,371.26
2012-03-03,427.2,50.711,3.886,14.368,11.501,15.899,19.945441176470588,15.416,6.942,17.857,20.081,9.45,11.695,5.495,6.941,1.2183629593788896,9.509,73.02000000000001,6.857000000000001,10.098000000000004,11.617,24.051,5.752000000000001,3.027,15.8,10.941999999999998,14.475,8.761,28.17,29.182,465.74000000000007,358.67500000000007,417.943,493.99,34.57000000000001,369.121
2012-03-04,427.2,50.711,3.886,14.368,11.501,15.899,19.945441176470588,15.416,6.942,17.857,20.081,9.45,11.695,5.495,6.941,1.2183629593788896,9.509,73.02000000000001,6.857000000000001,10.098000000000004,11.617,24.051,5.752000000000001,3.027,15.8,10.941999999999998,14.475,8.761,28.17,29.182,465.74000000000007,358.67500000000007,417.943,493.99,34.57000000000001,369.121
2012-03-05,455.4,54.79,4.15,15.455,11.74,16.55,19.963529411764707,17.405,7.56,18.63,22.57,10.29,12.61,5.86,6.87,1.2781522025001877,10.72,80.78,7.41,11.405,11.805,24.405,6.085,3.29,15.875,11.905,15.4,9.32,25.47,28.99,509.25,363.5,446.86,523.1,35.15,384.15
2012-03-06,456.55,54.575,4.29,15.765,11.9,16.5,19.96955882352941,17.49,7.6,18.95,23.02,10.235,12.73,5.93,6.975,1.289232648276759,10.985,76.96,7.585,11.395,12.04,24.11,6.215,3.33,16.525,11.995,15.705,9.41,26.1,28.91,516.385,364.39,454.055,500.55,35.3,389.68
2012-03-07,438.95,52.6,4.45,15.285,11.92,15.555,19.97558823529412,16.24,7.41,18.465,22.5,9.81,12.09,5.73,7.155,1.252762968495368,10.62,73.47,7.795,11.125,11.785,23.7,6.085,3.29,17.135,11.595,14.63,9.045,27.74,29.87,491.295,352.605,447.025,498.95,34.95,379.84
2012-03-08,437.6,51.935,4.64,15.085,12.61,15.145,19.981617647058822,15.46,7.39,18.465,22.85,9.725,12.29,5.63,7.47,1.2556160374777745,10.29,74.105,8.075,11.17,12.26,23.58,6.12,3.32,17.33,11.5,13.79,8.98,27.99,30.18,475.775,349.995,444.395,485.7,34.75,379.465
2012-03-09,429.9,51.5,4.53,14.74,12.93,15.045,19.98764705882353,15.07,7.11,18.545,21.61,9.445,12.31,5.39,7.265,1.247032293786383,9.865,72.835,7.795,10.81,12.09,23.105,6.02,3.215,16.275,11.13,13.285,8.72,26.61,29.62,463.075,347.995,434.8,481.1,34.55,379.535
2012-03-10,443.68,53.080000000000005,4.412000000000001,15.266,12.22,15.759,19.97558823529412,16.333,7.414,18.611,22.51,9.901,12.406,5.708,7.147,1.2645592301072943,10.496,75.63,7.731999999999999,11.181,11.996,23.78,6.105,3.289,16.627999999999997,11.625,14.562,9.095,26.782,29.514,491.156,355.697,445.427,497.88,34.940000000000005,382.534
2012-03-11,443.68,53.080000000000005,4.412000000000001,15.266,12.22,15.759,19.97558823529412,16.333,7.414,18.611,22.51,9.901,12.406,5.708,7.147,1.2645592301072943,10.496,75.63,7.731999999999999,11.181,11.996,23.78,6.105,3.289,16.627999999999997,11.625,14.562,9.095,26.782,29.514,491.156,355.697,445.427,497.88,34.940000000000005,382.534
2012-03-12,428.0,53.69,4.48,14.255,13.185,14.965,19.993676470588237,14.685,7.035,18.38,20.325,9.25,13.16,5.37,7.185,1.2237754316221157,9.57,73.47,7.725,10.62,11.775,22.49,5.995,3.03,16.16,10.825,13.155,8.585,26.86,29.54,463.12,346.985,432.425,486.9,34.45,374.75
2012-03-13,430.75,56.54,4.3,14.14,13.07,14.965,19.99970588235294,14.86,7.29,18.54,19.915,9.34,13.83,5.285,6.905,1.220829921392359,9.7,74.105,7.585,10.49,11.855,22.585,5.99,3.0,15.705,10.885,14.12,8.62,26.86,29.23,476.4,346.425,433.745,491.3,34.3,376.96
2012-03-14,433.25,59.17,4.17,14.11,12.51,14.995,20.005735294117645,14.895,7.605,18.63,19.885,9.53,13.82,5.275,6.655,1.229640551074514,9.83,73.785,7.515,10.535,12.02,22.085,5.86,2.995,15.53,11.07,14.835,8.65,25.975,29.23,488.33,347.12,433.525,494.7,34.5,377.75
2012-03-15,436.15,60.485,4.115,14.395,12.29,14.97,20.011764705882356,14.855,7.885,18.955,19.81,9.615,13.765,5.345,6.58,1.2325602611778486,9.73,76.33,7.27,10.675,12.42,22.29,5.8,3.04,15.755,11.03,15.27,8.75,25.725,29.39,494.31,346.245,431.945,504.35,34.55,379.845
2012-03-16,444.3,63.555,4.405,14.48,13.365,15.455,20.017794117647057,15.2,7.84,19.445,20.29,10.285,13.875,5.53,6.4,1.2725655957915476,10.325,74.105,7.655,10.995,13.1,22.43,5.96,3.215,15.925,11.755,15.805,9.02,25.85,29.39,511.48,348.945,443.985,498.7,34.7,387.01
2012-03-17,434.49,58.68799999999999,4.294,14.276,12.884,15.070000000000002,20.00573529411765,14.899,7.531000000000001,18.79,20.045,9.604,13.69,5.361,6.745,1.235874352211677,9.831,74.359,7.55,10.663,12.233999999999998,22.376,5.921,3.056,15.815,11.113,14.636999999999995,8.725,26.254,29.356,486.728,347.14399999999995,435.125,495.19,34.5,379.263
2012-03-18,434.49,58.68799999999999,4.294,14.276,12.884,15.070000000000002,20.00573529411765,14.899,7.531000000000001,18.79,20.045,9.604,13.69,5.361,6.745,1.235874352211677,9.831,74.359,7.55,10.663,12.233999999999998,22.376,5.921,3.056,15.815,11.113,14.636999999999995,8.725,26.254,29.356,486.728,347.14399999999995,435.125,495.19,34.5,379.263
2012-03-19,437.25,63.115,4.415,14.225,13.41,14.87,20.023823529411764,14.985,7.645,19.035,19.37,10.37,13.19,5.34,6.04,1.264126727145683,10.225,73.15,7.41,10.445,13.25,22.23,5.885,3.29,15.865,12.02,15.975,8.72,25.345,29.38,507.035,348.7,439.215,497.5,34.8,381.48
2012-03-20,438.45,60.045,4.345,14.54,13.365,15.17,20.02985294117647,15.11,7.705,19.2,19.745,10.51,13.495,5.43,6.225,1.269760544863939,10.32,73.465,7.445,10.585,13.31,22.375,5.99,3.29,15.895,12.215,15.57,8.75,24.34,29.23,501.08,349.11,439.465,508.85,34.85,382.415
2012-03-21,446.8,59.605,4.43,14.88,13.315,15.555,20.035882352941176,15.67,7.99,19.12,20.575,10.985,13.85,5.605,6.37,1.2864740258376797,10.715,74.105,7.76,11.035,13.345,23.2,5.985,3.33,16.61,12.77,15.87,9.08,25.225,29.23,507.675,351.655,446.455,506.8,34.95,382.165
2012-03-22,445.85,61.58,4.45,14.77,13.545,15.455,20.04191176470588,15.465,8.125,18.955,20.505,11.045,13.575,5.56,6.005,1.2809338454620645,10.555,73.15,7.725,10.945,13.255,23.26,6.025,3.36,17.22,12.55,15.705,8.98,25.22,29.31,510.89,352.095,448.07,509.65,35.05,378.89
2012-03-23,452.25,63.33,4.78,14.91,13.92,15.425,20.047941176470587,15.33,8.695,18.87,21.02,11.15,13.68,5.545,6.19,1.2837077723447896,10.555,73.145,7.9,11.495,13.285,23.4,6.08,3.435,17.21,12.65,15.845,9.12,25.155,29.31,515.83,346.905,453.42,513.8,35.15,380.06
2012-03-24,444.12000000000006,61.535,4.484,14.665,13.511,15.295000000000002,20.03588235294118,15.312,8.032,19.036,20.243,10.812,13.557999999999998,5.496,6.166,1.277000583130831,10.474,73.40299999999999,7.647999999999999,10.901,13.288999999999998,22.893,5.992999999999999,3.341,16.56,12.441,15.793,8.93,25.057,29.292,508.502,349.693,445.325,507.32,34.96,381.002
2012-03-25,444.12000000000006,61.535,4.484,14.665,13.511,15.295000000000002,20.03588235294118,15.312,8.032,19.036,20.243,10.812,13.557999999999998,5.496,6.166,1.277000583130831,10.474,73.40299999999999,7.647999999999999,10.901,13.288999999999998,22.893,5.992999999999999,3.341,16.56,12.441,15.793,8.93,25.057,29.292,508.502,349.693,445.325,507.32,34.96,381.002
2012-03-26,455.4,64.425,4.99,15.595,13.685,15.835,20.05397058823529,15.29,8.975,18.87,20.68,11.29,13.96,5.535,6.075,1.2864740258376797,10.42,73.465,7.97,11.635,13.215,23.315,6.175,3.62,17.13,12.765,15.975,9.345,25.6,29.95,520.52,353.93,454.355,509.05,35.15,382.895
