,BVH,CSM,CTG,CII,DPM,FLC,EIB,DRC,FPT,HAG,HCM,GMD,HPG,IJC,HSG,MBB,MSN,ITA,OGC,KDC,PVD,PPC,PVT,VCB,SSI,STB,REE,VIC,VNM,NGANHANG,KHOANGSAN,NANGLUONG,VN30,UPCOM,CONGNGHE
HCM,0.32999933822249905,0.8396549547396341,0.47836419214978293,0.5782351789414343,0.35908297886083584,-0.0013465081262534517,-0.5869684379187092,0.8944714150398386,0.8956701672427657,-0.27898441941235347,1.0,0.7260068247778874,0.8268604543353648,0.4985137344183561,0.748429076624763,0.842582839447819,-0.6735409329648034,0.09741250811864992,-0.5658850042676336,0.7446922432516814,0.4091181905759584,0.7318743641983416,0.8941736701764638,0.7111413272933026,0.9619009017250667,-0.10377618973548089,0.8391613734234237,0.6402628980518255,0.656851989662431,0.39022438273417687,-0.7553946906907891,0.9036095414030739,0.8622996094127332,0.7364464685191419,0.819116283721064
GMD,0.717238587718093,0.6207450765545905,0.5168167005886832,0.8543460407295755,0.390111882902357,-0.1483372892797289,-0.6979898214947142,0.701192167429619,0.8869874681172257,-0.669774289768744,0.7260068247778874,1.0,0.8649798245494729,0.03587575923575888,0.8710831904598486,0.8982789251895406,-0.6994790699123447,-0.3097907145844811,-0.6525380619717882,0.8308415248135405,-0.10122075526347893,0.5328437183372262,0.6996051917800565,0.8416618357501118,0.7798713449800345,-0.51989884614075,0.7756859550108799,0.8955357172930477,0.9169903702423688,0.4934892132050526,-0.8044878137799435,0.8592332625535094,0.797719251580387,0.4827424129401188,0.9074070309961031
HPG,0.5237875694159122,0.794190774961316,0.36088924232734626,0.7791302520056561,0.3157499540409776,-0.1363789030266633,-0.7435051867435118,0.8362516284365775,0.9248987073790857,-0.5498002281814192,0.8268604543353648,0.8649798245494729,1.0,0.31420112785603127,0.9126229693484528,0.838585701284984,-0.7770457768683783,-0.1825218326326368,-0.664325226757884,0.9512226018401064,0.17445787044146535,0.6437682645207929,0.8998449886928097,0.7949218198504147,0.8353870569625386,-0.4394400675462959,0.820492330417098,0.8590006701952284,0.8819123521541787,0.3179792722023022,-0.7958711406255465,0.9050774187472362,0.8773048374928357,0.6726377341618758,0.8999403511076258
IJC,-0.28431535763874694,0.42770378977063617,0.030648321942324183,-0.015438542597180032,-0.14667733847640513,0.13778044908294793,-0.09343323505215598,0.4770216765469278,0.2994127293428926,0.2526324075804143,0.4985137344183561,0.03587575923575888,0.31420112785603127,1.0,0.13982948277463492,0.1851688357270631,-0.205958639717305,0.3159914527573883,-0.18548773524006665,0.26300805296617913,0.4808285597539802,0.42677944721244987,0.4731561780215313,0.142614189095088,0.45998727420397956,0.28976547117114826,0.28494118078279473,-0.0014179075512737967,-0.025375403831266005,-0.011554485679175533,-0.18660068484592374,0.32514684343723493,0.295090540187967,0.6084167180523018,0.23762418808920605
HSG,0.4901323475205344,0.8394016059955566,0.3580962076008404,0.7478894080120628,0.6029440982938217,-0.3997879549988312,-0.6919314776838024,0.8264843881983236,0.831075569247548,-0.5347281126358815,0.748429076624763,0.8710831904598486,0.9126229693484528,0.13982948277463492,1.0,0.8110400495118082,-0.7264367737836239,-0.20661133496507675,-0.5875631207646594,0.916201245614865,0.12727722979880524,0.7326815766802828,0.7939344267105785,0.7544211236516348,0.7382795007558557,-0.4498624255574728,0.8685660735911381,0.795182700769322,0.9127464128751617,0.24299791638602347,-0.8244900465626225,0.9119498341386681,0.878751649720453,0.5939204430034033,0.7991826463247134
MBB,0.6309127654796104,0.6547112702481452,0.6978718766603348,0.8327389634593657,0.3583917693281421,-0.10307733714296886,-0.625154733238412,0.7783841349887719,0.9284289225677878,-0.6102931208021707,0.842582839447819,0.8982789251895406,0.838585701284984,0.1851688357270631,0.8110400495118082,1.0,-0.7316515422086712,-0.2669021757407991,-0.7548628636950484,0.7658791065919475,-0.06551399952357931,0.5552193849785274,0.7322646459818906,0.9100656489095358,0.898575898637227,-0.41164590004475987,0.7809564060655951,0.8454375892980669,0.8534444821664584,0.6162427816566308,-0.8492207648935948,0.8933132830637835,0.799647372430472,0.5660710292524705,0.9210837391409845
MSN,-0.3420827809798813,-0.6375168502102553,-0.3788397934298303,-0.6031541635148595,-0.24289936061100365,0.2782188034232597,0.8057035890667699,-0.748690697787226,-0.8098356463712493,0.7117566464450846,-0.6735409329648034,-0.6994790699123447,-0.7770457768683783,-0.205958639717305,-0.7264367737836239,-0.7316515422086712,1.0,0.4383623311630738,0.8057714077806869,-0.6716704644514857,0.03773350773781738,-0.47784694944531,-0.6960925564747932,-0.757217521239101,-0.6934011087291262,0.6397571861829289,-0.6385756570451223,-0.7607055594493844,-0.8110088300616151,-0.2097378985752292,0.8605223365268959,-0.7962112234231212,-0.5336794804849033,-0.565490749025161,-0.7551245761380472
ITA,-0.29081389504396216,0.17314247022217039,-0.28192946913380695,-0.5125493208987613,0.06400679754438954,0.44619295255632885,0.45089551906619707,0.03195734929714807,-0.1751839510119114,0.8098646180450766,0.09741250811864992,-0.3097907145844811,-0.1825218326326368,0.3159914527573883,-0.20661133496507675,-0.2669021757407991,0.4383623311630738,1.0,0.6484844570747316,-0.13896082779132524,0.7582877812184436,0.26047645994475216,0.14624583192156834,-0.43452084019544746,0.011702246234471268,0.7905044572042527,0.04086083465772199,-0.447878715760402,-0.4676549971758115,-0.11724138679986124,0.41675718149686786,-0.10166409935033696,0.16688346802502174,0.12067069359241735,-0.2553705751338932
OGC,-0.4807065797982813,-0.37986866115541734,-0.6174290482656906,-0.6913651591941982,-0.06752698039708692,0.19879640080146532,0.7401752063663687,-0.6133017783884924,-0.7413816311355399,0.8351250280561148,-0.5658850042676336,-0.6525380619717882,-0.664325226757884,-0.18548773524006665,-0.5875631207646594,-0.7548628636950484,0.8057714077806869,0.6484844570747316,1.0,-0.535282191544506,0.369945526515686,-0.2958229092449936,-0.4680180639884141,-0.8789952328359509,-0.6419730808053017,0.7091217861976096,-0.45816399966021426,-0.7805382875018355,-0.7597922673876656,-0.47917382498270994,0.8429853408875746,-0.6886742180890104,-0.3847721911113007,-0.44195741916846204,-0.7292702417090104
KDC,0.4678998417928223,0.7841505346062467,0.29520638315965925,0.7640868631800568,0.40068112691138474,-0.22020483278124994,-0.6563881761355386,0.77689570486172,0.8299632030891946,-0.4454269480783508,0.7446922432516814,0.8308415248135405,0.9512226018401064,0.26300805296617913,0.916201245614865,0.7658791065919475,-0.6716704644514857,-0.13896082779132524,-0.535282191544506,1.0,0.2149983397203177,0.678724942006062,0.8525038585100148,0.690179541737186,0.7413751038217864,-0.37922598518334744,0.8412989613992776,0.7793900382805937,0.8493210787739245,0.22597271052049744,-0.7129984398675142,0.848750077601279,0.8889241114847488,0.6592917024354471,0.8302702141178665
PVD,-0.39837596734934866,0.5552201868529133,-0.33733420914659085,-0.30702240535589254,0.22042479723847266,0.16445809768307493,0.054511612217818486,0.36947385126203014,0.09268434256791877,0.6061417747631105,0.4091181905759584,-0.10122075526347893,0.17445787044146535,0.4808285597539802,0.12727722979880524,-0.06551399952357931,0.03773350773781738,0.7582877812184436,0.369945526515686,0.2149983397203177,1.0,0.5374260240452728,0.501567812546116,-0.26653236865146174,0.23820657074475,0.5985355595738686,0.36136490086550616,-0.21868990051180137,-0.16371475705449967,-0.34127782440059035,0.07168230408621173,0.2112911248138425,0.4130535801093067,0.43585357050725443,-0.027114735130347005
PPC,0.050548774882952355,0.8756881809364302,0.20360980781379276,0.2784711318221059,0.5951880114541335,-0.20429419371322752,-0.41671331518810384,0.8152891242220303,0.5927098638501068,-0.02088209925518442,0.7318743641983416,0.5328437183372262,0.6437682645207929,0.42677944721244987,0.7326815766802828,0.5552193849785274,-0.47784694944531,0.26047645994475216,-0.2958229092449936,0.678724942006062,0.5374260240452728,1.0,0.745426133404925,0.4154918452926652,0.6353268469735147,0.04661738077149441,0.8916780267843891,0.37326324060276644,0.5119421089412521,0.06603880182435586,-0.5997736697010114,0.8140724859922457,0.7882143218607548,0.6604826686123763,0.5129359935014318
PVT,0.2949520507265988,0.8889919921293621,0.24050607261265827,0.5435209854795873,0.3354475933549654,0.009924323930090602,-0.6091682793785279,0.8859435289660539,0.8555568434263571,-0.24807226827794504,0.8941736701764638,0.6996051917800565,0.8998449886928097,0.4731561780215313,0.7939344267105785,0.7322646459818906,-0.6960925564747932,0.14624583192156834,-0.4680180639884141,0.8525038585100148,0.501567812546116,0.745426133404925,1.0,0.6206186260860865,0.852826528669716,-0.14157861761346058,0.8292017243689193,0.669751646534582,0.6772817806028437,0.20498598751462252,-0.6545833920184732,0.8743271804515406,0.8905122955982977,0.791610371476545,0.7850794685424768
VCB,0.7136651087733015,0.5370133786763331,0.7570470914990662,0.8152599314392626,0.25719388193302567,-0.15255494473435283,-0.6641405722613128,0.737929344456238,0.8776365643851608,-0.7600705302580637,0.7111413272933026,0.8416618357501118,0.7949218198504147,0.142614189095088,0.7544211236516348,0.9100656489095358,-0.757217521239101,-0.43452084019544746,-0.8789952328359509,0.690179541737186,-0.26653236865146174,0.4154918452926652,0.6206186260860865,1.0,0.8067076921392382,-0.594414758426441,0.6083013733962338,0.897382744271851,0.8528613512787018,0.696678134266096,-0.8614343455889562,0.8213908455642709,0.6561865976085709,0.5025063033613393,0.8713287589862151
SSI,0.4752860222767345,0.7530471514280056,0.575155416693561,0.6601051204837601,0.2847233069827592,0.03806442471654884,-0.6032610130811076,0.8640912883924553,0.9331622557458482,-0.3871891485984467,0.9619009017250667,0.7798713449800345,0.8353870569625386,0.45998727420397956,0.7382795007558557,0.898575898637227,-0.6934011087291262,0.011702246234471268,-0.6419730808053017,0.7413751038217864,0.23820657074475,0.6353268469735147,0.852826528669716,0.8067076921392382,1.0,-0.21397831326919858,0.776156662453745,0.7252990153114665,0.700406042010104,0.5285111082538487,-0.7711971692931859,0.8964974538943357,0.8305815477921621,0.7301106676022114,0.8768462672568291
STB,-0.5104406578924265,-0.0793381421740941,-0.2262904857862816,-0.5742095928969585,-0.05690502335760911,0.36080422878104745,0.7208420019460786,-0.22993821316260496,-0.43254895900858314,0.914503951272894,-0.10377618973548089,-0.51989884614075,-0.4394400675462959,0.28976547117114826,-0.4498624255574728,-0.41164590004475987,0.6397571861829289,0.7905044572042527,0.7091217861976096,-0.37922598518334744,0.5985355595738686,0.04661738077149441,-0.14157861761346058,-0.594414758426441,-0.21397831326919858,1.0,-0.14252932542925004,-0.6834818249830725,-0.6978230040894968,-0.14621002016469226,0.5906546988293582,-0.3598087215838095,-0.08103994287450665,-0.1197746684590867,-0.4466236429153466
REE,0.2861380579811603,0.8625192910750193,0.3776184601149415,0.6039229657386312,0.5832862471513042,-0.2105769444631487,-0.5603925029065828,0.8199287288466316,0.7980755376253413,-0.26416404734467497,0.8391613734234237,0.7756859550108799,0.820492330417098,0.28494118078279473,0.8685660735911381,0.7809564060655951,-0.6385756570451223,0.04086083465772199,-0.45816399966021426,0.8412989613992776,0.36136490086550616,0.8916780267843891,0.8292017243689193,0.6083013733962338,0.776156662453745,-0.14252932542925004,1.0,0.6183414711365431,0.7338362726132108,0.23035639147456102,-0.7404657274897474,0.9105934433785159,0.9010735480159561,0.6191236040870658,0.7720379516904116
VIC,0.7770334579191875,0.5303722334051542,0.5103850434085163,0.8463698935077517,0.21107580002478754,-0.07322281751941119,-0.7486788835943895,0.6613347789882519,0.8752778826620469,-0.8064211493332718,0.6402628980518255,0.8955357172930477,0.8590006701952284,-0.0014179075512737967,0.795182700769322,0.8454375892980669,-0.7607055594493844,-0.447878715760402,-0.7805382875018355,0.7793900382805937,-0.21868990051180137,0.37326324060276644,0.669751646534582,0.897382744271851,0.7252990153114665,-0.6834818249830725,0.6183414711365431,1.0,0.9064259726382279,0.5287157554762191,-0.7737164545883439,0.7920492725774766,0.6822712110452619,0.47003403497569907,0.8902979271746653
VNM,0.6471902635710124,0.6432732345781851,0.4591932140340666,0.8371763265992446,0.4547084072120637,-0.35376870067548233,-0.7979966663417171,0.7230841163920344,0.8578296681371965,-0.7925247961705086,0.656851989662431,0.9169903702423688,0.8819123521541787,-0.025375403831266005,0.9127464128751617,0.8534444821664584,-0.8110088300616151,-0.4676549971758115,-0.7597922673876656,0.8493210787739245,-0.16371475705449967,0.5119421089412521,0.6772817806028437,0.8528613512787018,0.700406042010104,-0.6978230040894968,0.7338362726132108,0.9064259726382279,1.0,0.35206995661520424,-0.8815744635434652,0.8540804843570201,0.7347292992131352,0.4740019906071063,0.8441214388726763
NGANHANG,0.7614744567306441,0.06299523807499474,0.8634785699610062,0.48555159918354623,-0.03559969264228076,0.3179554892870221,-0.06896166423449311,0.2902826855192447,0.5081583432271838,-0.37086498305221555,0.39022438273417687,0.4934892132050526,0.3179792722023022,-0.011554485679175533,0.24299791638602347,0.6162427816566308,-0.2097378985752292,-0.11724138679986124,-0.47917382498270994,0.22597271052049744,-0.34127782440059035,0.06603880182435586,0.20498598751462252,0.696678134266096,0.5285111082538487,-0.14621002016469226,0.23035639147456102,0.5287157554762191,0.35206995661520424,1.0,-0.3623096085814213,0.3724484802489813,0.36193818258925187,0.10528557729723843,0.55695516526993
KHOANGSAN,-0.4515793753761267,-0.6849067132410337,-0.5767610367667033,-0.6840479173735843,-0.4683596191801052,0.4007063934297483,0.798606641975377,-0.8166291716868331,-0.8456301435287138,0.7126279078574906,-0.7553946906907891,-0.8044878137799435,-0.7958711406255465,-0.18660068484592374,-0.8244900465626225,-0.8492207648935948,0.8605223365268959,0.41675718149686786,0.8429853408875746,-0.7129984398675142,0.07168230408621173,-0.5997736697010114,-0.6545833920184732,-0.8614343455889562,-0.7711971692931859,0.5906546988293582,-0.7404657274897474,-0.7737164545883439,-0.8815744635434652,-0.3623096085814213,1.0,-0.8899603329891685,-0.6571365948543697,-0.5332156546036019,-0.7807277165703453
NANGLUONG,0.4533407912172082,0.8748618385974414,0.487359170353367,0.6786385723976882,0.5019947174015581,-0.19463643980564796,-0.7273924027777579,0.9363091036815725,0.9302411970100067,-0.499430803494344,0.9036095414030739,0.8592332625535094,0.9050774187472362,0.32514684343723493,0.9119498341386681,0.8933132830637835,-0.7962112234231212,-0.10166409935033696,-0.6886742180890104,0.848750077601279,0.2112911248138425,0.8140724859922457,0.8743271804515406,0.8213908455642709,0.8964974538943357,-0.3598087215838095,0.9105934433785159,0.7920492725774766,0.8540804843570201,0.3724484802489813,-0.8899603329891685,1.0,0.8840045147815951,0.7155104545894875,0.8672126954528317
VN30,0.4638353247758495,0.8740078267996451,0.3908529747533108,0.642370192847136,0.537140731769745,-0.08389525561686462,-0.4767246484127624,0.8415020135064926,0.8363253287964952,-0.2239016128470841,0.8622996094127332,0.797719251580387,0.8773048374928357,0.295090540187967,0.878751649720453,0.799647372430472,-0.5336794804849033,0.16688346802502174,-0.3847721911113007,0.8889241114847488,0.4130535801093067,0.7882143218607548,0.8905122955982977,0.6561865976085709,0.8305815477921621,-0.08103994287450665,0.9010735480159561,0.6822712110452619,0.7347292992131352,0.36193818258925187,-0.6571365948543697,0.8840045147815951,1.0,0.6475402070454238,0.7964022895989636
UPCOM,0.10298426539678675,0.741951808668271,0.1854950267688248,0.36857285731050127,0.19134424720599888,-0.04011086521598818,-0.5150438545440706,0.7999007066502329,0.646353855976923,-0.14249089731878342,0.7364464685191419,0.4827424129401188,0.6726377341618758,0.6084167180523018,0.5939204430034033,0.5660710292524705,-0.565490749025161,0.12067069359241735,-0.44195741916846204,0.6592917024354471,0.43585357050725443,0.6604826686123763,0.791610371476545,0.5025063033613393,0.7301106676022114,-0.1197746684590867,0.6191236040870658,0.47003403497569907,0.4740019906071063,0.10528557729723843,-0.5332156546036019,0.7155104545894875,0.6475402070454238,1.0,0.5758241675533585
CONGNGHE,0.6345746336595374,0.6302741758397921,0.5850483118215231,0.8647884085413593,0.19124252202480785,0.015756810068608212,-0.672787014604555,0.7342548052636634,0.9649440285166244,-0.6094068055916578,0.819116283721064,0.9074070309961031,0.8999403511076258,0.23762418808920605,0.7991826463247134,0.9210837391409845,-0.7551245761380472,-0.2553705751338932,-0.7292702417090104,0.8302702141178665,-0.027114735130347005,0.5129359935014318,0.7850794685424768,0.8713287589862151,0.8768462672568291,-0.4466236429153466,0.7720379516904116,0.8902979271746653,0.8441214388726763,0.55695516526993,-0.7807277165703453,0.8672126954528317,0.7964022895989636,0.5758241675533585,1.0
