,BVH,CSM,CTG,CII,DPM,FLC,EIB,DRC,FPT,HAG,HCM,GMD,HPG,IJC,HSG,MBB,MSN,ITA,OGC,KDC,PVD,PPC,PVT,VCB,SSI,STB,REE,VIC,VNM,NGANHANG,KHOANGSAN,NANGLUONG,VN30,UPCOM,CONGNGHE
HPG,0.5240534514308441,0.7945939174866773,0.3610724348361415,0.7795257495955066,0.31591023320546513,-0.13644813089621977,-0.7438826005438883,0.8366761216489824,0.9253681991087183,-0.5500793145916635,0.8272801804543155,0.8654189006025444,1.0005076142131981,0.3143606208143336,0.9130862297389842,0.8390113793059413,-0.7774402163490212,-0.1826144833091,-0.6646624476851722,0.9517054559527145,0.17454642773610596,0.6440950504418689,0.900301762798746,0.7953253334645521,0.8358111113061741,-0.4396631335704305,0.8209088239858365,0.8594367111445659,0.8823600233989258,0.3181406830003741,-0.7962751361284018,0.9055368489090362,0.8777501698976539,0.67297917463607,0.9003971736208777
IJC,-0.2844596801553147,0.427920898293362,0.030663879466152295,-0.015446379420833142,-0.1467517939781696,0.13785038839720326,-0.09348066309025331,0.47726381952994457,0.29956471549991914,0.25276064738121634,0.4987667870754209,0.03589397028105585,0.3143606208143336,1.0005076142131981,0.13990046220751648,0.1852628300599198,-0.2060631872501574,0.31615185451005645,-0.18558189145084839,0.26314155959205104,0.4810726351650221,0.4269960865257549,0.4733963588225565,0.1426865820844762,0.46022077028225494,0.2899125602428085,0.2850858209760851,-0.0014186273012998323,-0.025388284746916626,-0.011560350900332389,-0.18669540600574333,0.32531189259634036,0.29524033234034586,0.6087255590259327,0.23774480950447913
HSG,0.4903811456664828,0.8398276981813368,0.3582779823255104,0.7482690473054695,0.6032501612878792,-0.39999089304705365,-0.6922827119364325,0.8269039234207589,0.831497435018738,-0.534999548226052,0.7488089898616289,0.871525364668204,0.9130862297389842,0.13990046220751648,1.0005076142131981,0.8114517449684137,-0.7268055234149853,-0.20671621381531308,-0.5878613761559096,0.9166663223892866,0.12734183752966854,0.7330534962623528,0.7943374391099229,0.7548040785367375,0.7386542619237503,-0.4500907821186692,0.8690069700751938,0.7955863468103211,0.9132097359273822,0.2431212655821575,-0.8249085694288966,0.912412752836199,0.8791977165477222,0.5942219254617807,0.7995883227949283
MBB,0.6312330257666557,0.6550436109944644,0.6982261263439182,0.8331616735931029,0.35857369408414613,-0.10312966066436084,-0.6254720706664535,0.7787792538390209,0.9289002062848292,-0.6106029142645081,0.8430105464729201,0.8987349043393843,0.8390113793059413,0.1852628300599198,0.8114517449684137,1.000507614213198,-0.7320229389306072,-0.26703765907873833,-0.7552460428136759,0.766267877712046,-0.06554725536090192,0.5555012222297865,0.7326363539240132,0.910527611167865,0.8990320285350127,-0.41185485735442756,0.7813528306372031,0.8458667454347666,0.8538777027157819,0.6165555952513809,-0.8496518414239969,0.8937667415831066,0.8000532848022652,0.5663583749525998,0.9215512943385192
MSN,-0.34225642706159703,-0.637840462824576,-0.37903209789350073,-0.6034603331410101,-0.24302265977882676,0.2783600312422565,0.806112575660204,-0.749070743826711,-0.8102467304557004,0.7121179442351586,-0.6738828319155488,-0.6998341354300665,-0.7774402163490212,-0.2060631872501574,-0.7268055234149853,-0.7320229389306072,1.0005076142131981,0.43858485011290327,0.8061804287998648,-0.6720114139258273,0.03775266180265873,-0.47808951134858224,-0.6964459029501616,-0.7576018956153655,-0.6937530889873634,0.6400819360236304,-0.6388998071248413,-0.7610917044034194,-0.8114205096707836,-0.2098443645135926,0.8609591498956929,-0.7966153915568381,-0.5339503837744898,-0.5657778001667984,-0.7555078881056306
ITA,-0.2909615163104819,0.17323035980096418,-0.2820725805394591,-0.5128094982190151,0.0640392883045644,0.44641944644087445,0.4511244000403425,0.031973571301868,-0.17527287687536894,0.8102757168359632,0.0974619560923146,-0.30994796875432146,-0.1826144833091,0.31615185451005645,-0.20671621381531308,-0.26703765907873833,0.43858485011290327,1.000507614213199,0.6488136370021812,-0.1390313662825898,0.7586726988738849,0.2606086814980235,0.14632006838447212,-0.43474140914986226,0.01170818646098562,0.7909057285023255,0.04088157619815725,-0.44810606536231085,-0.4678923854992511,-0.11730090019417579,0.416968733365648,-0.10171570549213993,0.166968180445339,0.12073194775160097,-0.25550020486746416
OGC,-0.48095059329056344,-0.3800614878869671,-0.617742464026231,-0.6917161059755162,-0.06756125805211015,0.1988973126800447,0.7405509298213763,-0.6136130990881815,-0.7417579669889087,0.8355489493901538,-0.5661722555388362,-0.6528692995666983,-0.6646624476851722,-0.18558189145084839,-0.5878613761559096,-0.7552460428136759,0.8061804287998648,0.6488136370021812,1.0005076142131992,-0.5355539083930052,0.3701333161230544,-0.2959730731583159,-0.46825563660972824,-0.8794414233094725,-0.6422989554656081,0.7094817464951725,-0.4583965702184172,-0.780934499830517,-0.7601779487416688,-0.4794170604268632,0.8434132522281257,-0.6890237989103757,-0.3849675069443521,-0.442181763036061,-0.729640429648964
KDC,0.4681373544028692,0.784548580562898,0.29535623411557754,0.7644747245319263,0.4008845183463648,-0.2203166118841836,-0.65672136810312,0.7772900681636802,0.8303845042075132,-0.4456530531281373,0.7450702596188145,0.8312632717804517,0.9517054559527145,0.26314155959205104,0.9166663223892866,0.766267877712046,-0.6720114139258273,-0.1390313662825898,-0.5355539083930052,1.0005076142131988,0.2151074759333726,0.6790694724334758,0.852936601585401,0.6905298866822291,0.7417514363617975,-0.3794184856834404,0.8417260167096322,0.7797856677416501,0.8497522062250787,0.22608741748015246,-0.7133603680095782,0.8491809152041224,0.8893753419981936,0.6596263682742474,0.8306916710793474
PVD,-0.3985781886525707,0.555502024511215,-0.3375054447857518,-0.3071782542926216,0.22053668799849155,0.16454157895093413,0.054539283086964985,0.3696614014403362,0.09273139045754689,0.6064494609431933,0.4093258647843725,-0.10127213635752115,0.17454642773610596,0.4810726351650221,0.12734183752966854,-0.06554725536090192,0.03775266180265873,0.7586726988738849,0.3701333161230544,0.2151074759333726,1.0005076142131986,0.5376988291336208,0.5018224154966463,-0.26666766427006716,0.23832748778573642,0.5988393847310133,0.3615483348253366,-0.21880091061358378,-0.163797860992091,-0.3414510618749055,0.07171869104260076,0.21139837919192045,0.4132632519773824,0.43607481597451847,-0.02712849895528676
PPC,0.05057443415954298,0.8761326927034038,0.20371316304618606,0.27861248772658515,0.5954901373482754,-0.2043978963496299,-0.4169248447897222,0.8157029765693501,0.5930107318012999,-0.020892699305567974,0.7322458740278845,0.5331141973820678,0.6440950504418689,0.4269960865257549,0.7330534962623528,0.5555012222297865,-0.47808951134858224,0.2606086814980235,-0.2959730731583159,0.6790694724334758,0.5376988291336208,1.0005076142131981,0.7458045223051311,0.41570275485880354,0.635649347911064,0.046641044416556525,0.8921306552243802,0.37345271432896127,0.5122019780320847,0.06607232405878447,-0.6000781233404525,0.8144857207567086,0.788614430653577,0.6608179390025359,0.5131963671021941
