,BVH,CSM,CTG,CII,DPM,FLC,EIB,DRC,FPT,HAG,HCM,GMD,HPG,IJC,HSG,MBB,MSN,ITA,OGC,KDC,PVD,PPC,PVT,VCB,SSI,STB,REE,VIC,VNM,NGANHANG,KHOANGSAN,NANGLUONG,VN30,UPCOM,CONGNGHE
HCM,0.34376293057321544,0.835324802446374,0.4843100288320187,0.57772576740987,0.3542304324426249,0.012067133184366557,-0.5909923958110691,0.8921371273544477,0.8950140491374153,-0.2833741411453017,1.0,0.7258699536643713,0.8245066951371564,0.4968793167294545,0.7461072877644235,0.8420416091794343,-0.6674086936370851,0.0992387064349081,-0.5676114400955448,0.7421101338552293,0.4050635157476323,0.7276093754299235,0.8907068947567967,0.7103099277790734,0.9615345616761795,-0.10406808342351401,0.8379227486048292,0.6367234456400942,0.6532422687594175,0.39980427564219656,-0.7523465001643668,0.9027376644298538,0.8631018878891059,0.7306055530279763,0.8203243505075326
GMD,0.7246574399467532,0.6199325331816695,0.5160137752487925,0.8537733093517113,0.38630587199485894,-0.13444710439330393,-0.6990930825750656,0.7038908579715771,0.8873741330633909,-0.6723339084067214,0.7258699536643713,1.0,0.8665546306001514,0.03391051589193006,0.8720866621042579,0.89707662798959,-0.6963075096282779,-0.3078006110878393,-0.6556721817242486,0.8321858088418024,-0.10127106991782724,0.5331434433102027,0.7006481212666261,0.8395600618824469,0.7779753734731405,-0.5218176199126883,0.7780914756386302,0.8947159790365447,0.9153370612893582,0.4962541422593466,-0.8002670967187056,0.8592926898487834,0.8019476336765662,0.4807615679865738,0.9089350048061808
HPG,0.5364516221309343,0.7928453439442888,0.35935115919805477,0.7772604543620355,0.31493672744504725,-0.12529514791915183,-0.7482844624548197,0.8372446558866103,0.9241073595919106,-0.557001351250334,0.8245066951371564,0.8665546306001514,1.0,0.3075180048513711,0.9126130547182759,0.8367642640889316,-0.7737423121214831,-0.180674226647985,-0.665096973162419,0.9504456167618738,0.17220166283734295,0.6391780240607182,0.8988230913261561,0.791947407391445,0.8331771450316005,-0.44479289691838253,0.818762495498561,0.8590389923548453,0.8816071491884213,0.3206797533559301,-0.7938846371019856,0.904669089168204,0.8796750536586458,0.6683057391457541,0.8982136340438042
IJC,-0.2763687601845103,0.42262656695024053,0.02959791501704525,-0.019568391513151446,-0.15517342746114154,0.14187721545876839,-0.09176414380641763,0.46637307526496485,0.29467484539994726,0.258025626769279,0.4968793167294545,0.03391051589193006,0.3075180048513711,1.0,0.13253105192366332,0.17878861017941625,-0.19246235013562701,0.32508050255884907,-0.17181634908334947,0.25866896249539884,0.4853316785089762,0.4178560529795843,0.4672534439061887,0.13281781959453748,0.45833876642015825,0.30129375670943837,0.28007490573479266,-0.009578218949675504,-0.03433129156465708,-0.009212519864649476,-0.17688223380787915,0.3187123827238387,0.2935350679197451,0.6019686590259198,0.2334578482441855
HSG,0.5030226616056908,0.8381748073109024,0.35478973649377593,0.7448617676616758,0.6021739774063352,-0.38596248083472634,-0.7021266592943198,0.828421117403585,0.8313068438607414,-0.546953280278052,0.7461072877644235,0.8720866621042579,0.9126130547182759,0.13253105192366332,1.0,0.8074417758127899,-0.727762245917428,-0.20878016142976993,-0.5939122190989468,0.9139315861058575,0.12387090668688307,0.7302412445299646,0.7939389031041902,0.7521402208574143,0.7346536131917565,-0.46113052740755966,0.8676562131169538,0.7971606329997901,0.9136529777601674,0.24546431018525075,-0.8235535818840404,0.9122134448472745,0.877889656117106,0.589577441411123,0.7984939726039701
MBB,0.6437811039318874,0.6466152774932553,0.7011980186353096,0.8332292838099595,0.3486835329814274,-0.08426550737847323,-0.6276883765044844,0.7749192942893328,0.9287238584050755,-0.6175812581506348,0.8420416091794343,0.89707662798959,0.8367642640889316,0.17878861017941625,0.8074417758127899,1.0,-0.7263914707361012,-0.2702955441788572,-0.7611385053858977,0.7635022359959718,-0.0709207829590578,0.5479189244780979,0.729140468549056,0.9091108599390894,0.8967320686808063,-0.4137721776421317,0.7790893949115875,0.8447765333493106,0.8505634366810965,0.6255560733545752,-0.8435001543808757,0.8902139395719055,0.7995896364276598,0.5569459725515716,0.9233902467549331
MSN,-0.3513864864550415,-0.636675163588802,-0.38247992573649764,-0.6004199430147095,-0.2510916393489646,0.2812381051020445,0.80477255872984,-0.7502757866485102,-0.8042447303760452,0.7140176090494367,-0.6674086936370851,-0.6963075096282779,-0.7737423121214831,-0.19246235013562701,-0.727762245917428,-0.7263914707361012,1.0,0.4352225333143511,0.802097379429603,-0.6692599390812737,0.03952845170298216,-0.4741634267536772,-0.6919348950159574,-0.7532052668896873,-0.6868901722522502,0.640758957283277,-0.636579236683036,-0.7556675080152301,-0.809893261514146,-0.21337103953184522,0.8588188632536896,-0.7940867917479115,-0.5344699061055728,-0.5595148790893647,-0.7483676163265037
ITA,-0.29063880889489857,0.172259359162306,-0.29137974350117785,-0.518132484802706,0.049127835967438915,0.46169537598360194,0.4369988106031171,0.02638636238958415,-0.1717657955659941,0.8067309336275276,0.0992387064349081,-0.3078006110878393,-0.180674226647985,0.32508050255884907,-0.20878016142976993,-0.2702955441788572,0.4352225333143511,1.0,0.646129231046063,-0.13773143103337798,0.7610321231491219,0.26298243998140125,0.15047998737163518,-0.4365891624806033,0.01277644899787585,0.7848917238711638,0.03952642534657343,-0.44740471262797016,-0.4673016745999921,-0.12263040021597671,0.4189255380886384,-0.09991079229495553,0.162582282983909,0.12501704660515506,-0.25045035390239495
OGC,-0.4951738096795441,-0.3816348900776613,-0.6329637900535015,-0.700124653743969,-0.08182999479939632,0.2051108577823022,0.7337074032890871,-0.6187920379536813,-0.7429638393832645,0.837957292863824,-0.5676114400955448,-0.6556721817242486,-0.665096973162419,-0.17181634908334947,-0.5939122190989468,-0.7611385053858977,0.802097379429603,0.646129231046063,1.0,-0.5379984518338375,0.37385094491663184,-0.29255957809862554,-0.46534983660403473,-0.8851310289254687,-0.6450672873013242,0.7062520820691208,-0.4613569505122183,-0.7822336310928999,-0.7627226616499103,-0.4935583778491779,0.8471158037271577,-0.6915236352986892,-0.39473348576062856,-0.4343901491279543,-0.7299315859171717
KDC,0.47815367766540917,0.7814099813540679,0.29043949266716235,0.7616821462069363,0.39568489634956716,-0.20504266320181994,-0.6640407153891082,0.7769633192483909,0.8292380716848777,-0.45327569511931926,0.7421101338552293,0.8321858088418024,0.9504456167618738,0.25866896249539884,0.9139315861058575,0.7635022359959718,-0.6692599390812737,-0.13773143103337798,-0.5379984518338375,1.0,0.21269764401491284,0.6758188038685005,0.8520233771789834,0.6854343517559106,0.7390900097105786,-0.3869983189128214,0.8406811689700804,0.7792142830743783,0.848460263158003,0.22626730907495413,-0.7098570725410387,0.8478810928366155,0.8889501171891638,0.6582081261531352,0.8293144030545926
PVD,-0.3915022283642141,0.5539658854151805,-0.3398295756318589,-0.31261667239283814,0.21315904069264335,0.17114851326470673,0.04416007779106989,0.3647639678755709,0.08873559112686463,0.6036973970473135,0.4050635157476323,-0.10127106991782724,0.17220166283734295,0.4853316785089762,0.12387090668688307,-0.0709207829590578,0.03952845170298216,0.7610321231491219,0.37385094491663184,0.21269764401491284,1.0,0.5359224503588822,0.4998015347687416,-0.2697241568159728,0.23494646576360975,0.5932721832058608,0.35559752416327706,-0.22207605182858955,-0.16627925004442737,-0.3414327302975739,0.07408031127531313,0.20939758968552585,0.4077466272617783,0.4393189694735083,-0.02939083810996969
PPC,0.06305068578617568,0.8724278408595105,0.2016047914872323,0.2744294021185074,0.5913821008422696,-0.19092065017450005,-0.4259111754881334,0.8098979046896734,0.5893155743328853,-0.026324215419611493,0.7276093754299235,0.5331434433102027,0.6391780240607182,0.4178560529795843,0.7302412445299646,0.5479189244780979,-0.4741634267536772,0.26298243998140125,-0.29255957809862554,0.6758188038685005,0.5359224503588822,1.0,0.7415676492035261,0.4095675818311756,0.6292512248654359,0.03861580594652975,0.8901961235259342,0.3683747595540549,0.5097387082254604,0.06969650996373564,-0.5946003588859178,0.8112697658657286,0.7847306161144859,0.6529279518441059,0.5111207718209904
PVT,0.3083399510556861,0.887931322899248,0.23965911751442612,0.5412667907168933,0.33368790976977725,0.020932326357240842,-0.6155559778569861,0.8846957854334416,0.8533898584789689,-0.2529636758297888,0.8907068947567967,0.7006481212666261,0.8988230913261561,0.4672534439061887,0.7939389031041902,0.729140468549056,-0.6919348950159574,0.15047998737163518,-0.46534983660403473,0.8520233771789834,0.4998015347687416,0.7415676492035261,1.0,0.61713106032726,0.8499280497834741,-0.14558801432731824,0.8268036092904554,0.6682488988128752,0.6755709243417338,0.20811838167714605,-0.6501041344428631,0.8736827086323156,0.8921075601868599,0.7897172162846754,0.783785807519858
VCB,0.7224528089712593,0.5325704323335672,0.7601417205391571,0.8142029395096099,0.25690331886347234,-0.1423139397917114,-0.6633041724642021,0.7386480703403687,0.8778662215513647,-0.7663497058493064,0.7103099277790734,0.8395600618824469,0.791947407391445,0.13281781959453748,0.7521402208574143,0.9091108599390894,-0.7532052668896873,-0.4365891624806033,-0.8851310289254687,0.6854343517559106,-0.2697241568159728,0.4095675818311756,0.61713106032726,1.0,0.8055911710997884,-0.5948525754524895,0.6064395494983602,0.8964770002134955,0.8505563336391976,0.7031813777602,-0.8603188514584718,0.8204967273158883,0.6572702694070967,0.49331127855755486,0.8699176884487496
SSI,0.4886360975017659,0.7471340488477786,0.5804461704554423,0.6588357314014668,0.27668473547597466,0.0537795710837322,-0.6063968853649236,0.8616849239626444,0.9330054458600644,-0.3912052727287193,0.9615345616761795,0.7779753734731405,0.8331771450316005,0.45833876642015825,0.7346536131917565,0.8967320686808063,-0.6868901722522502,0.01277644899787585,-0.6450672873013242,0.7390900097105786,0.23494646576360975,0.6292512248654359,0.8499280497834741,0.8055911710997884,1.0,-0.21415342774424445,0.7734612549347988,0.7225010342326256,0.6960512988623176,0.5378353028746187,-0.7663485263766696,0.8946567245551656,0.8310821272377356,0.7250926435636782,0.8782630473937765
STB,-0.5130451846607066,-0.08819992832658098,-0.2273248729260288,-0.578416341747873,-0.078948220518808,0.3717195331013492,0.7158517938942279,-0.24075534304687696,-0.4334016812816381,0.9127913167618491,-0.10406808342351401,-0.5218176199126883,-0.44479289691838253,0.30129375670943837,-0.46113052740755966,-0.4137721776421317,0.640758957283277,0.7848917238711638,0.7062520820691208,-0.3869983189128214,0.5932721832058608,0.03861580594652975,-0.14558801432731824,-0.5948525754524895,-0.21415342774424445,1.0,-0.15208169213024803,-0.6854319782814277,-0.704095724833027,-0.1462025819929908,0.5946462532726748,-0.36589869069408876,-0.0936165290917003,-0.12105952114988859,-0.44390053802483487
REE,0.29974628808568765,0.8585843941765634,0.3789140648034922,0.6042285645523222,0.5771165998976411,-0.1949686746513757,-0.5684016529210754,0.8178490262517646,0.7974195511682598,-0.2716547195836842,0.8379227486048292,0.7780914756386302,0.818762495498561,0.28007490573479266,0.8676562131169538,0.7790893949115875,-0.636579236683036,0.03952642534657343,-0.4613569505122183,0.8406811689700804,0.35559752416327706,0.8901961235259342,0.8268036092904554,0.6064395494983602,0.7734612549347988,-0.15208169213024803,1.0,0.616038218901895,0.7337719867444314,0.23676192617417058,-0.7375602609960574,0.9090041577612427,0.8999363230960068,0.6143195341043096,0.773689832806193
VIC,0.7857206447195367,0.5283720074399033,0.5107336822500764,0.8482972675172111,0.21185457890485773,-0.06493808236504345,-0.7445367337176523,0.6631993908302323,0.8741843429253676,-0.8100797521493406,0.6367234456400942,0.8947159790365447,0.8590389923548453,-0.009578218949675504,0.7971606329997901,0.8447765333493106,-0.7556675080152301,-0.44740471262797016,-0.7822336310928999,0.7792142830743783,-0.22207605182858955,0.3683747595540549,0.6682488988128752,0.8964770002134955,0.7225010342326256,-0.6854319782814277,0.616038218901895,1.0,0.9064419586728532,0.5322966691910573,-0.7705387951991344,0.7909127574013214,0.6867753202934815,0.46563496054425024,0.8885077946658065
VNM,0.6572228491898671,0.6418193848149739,0.4581583232919545,0.8354686822046858,0.45793582662853954,-0.345057029643537,-0.8008476450590718,0.7256771315368818,0.8563375153894206,-0.7992695623302231,0.6532422687594175,0.9153370612893582,0.8816071491884213,-0.03433129156465708,0.9136529777601674,0.8505634366810965,-0.809893261514146,-0.4673016745999921,-0.7627226616499103,0.848460263158003,-0.16627925004442737,0.5097387082254604,0.6755709243417338,0.8505563336391976,0.6960512988623176,-0.704095724833027,0.7337719867444314,0.9064419586728532,1.0,0.3550368604814902,-0.8796562181520359,0.8533074677933147,0.7366436818905961,0.46849697890018793,0.8418471273740706
NGANHANG,0.7595824681671765,0.06517666108000364,0.8663520794148067,0.48725360688430264,-0.03578732872009773,0.3237457786668363,-0.06974075772193424,0.2967929638227734,0.5175499143549813,-0.375995539778248,0.39980427564219656,0.4962541422593466,0.3206797533559301,-0.009212519864649476,0.24546431018525075,0.6255560733545752,-0.21337103953184522,-0.12263040021597671,-0.4935583778491779,0.22626730907495413,-0.3414327302975739,0.06969650996373564,0.20811838167714605,0.7031813777602,0.5378353028746187,-0.1462025819929908,0.23676192617417058,0.5322966691910573,0.3550368604814902,1.0,-0.37037250538627664,0.38022245078947947,0.36748572071287794,0.10384302019234108,0.5636857786067255
KHOANGSAN,-0.46340970352206384,-0.6812554318553812,-0.581195965108552,-0.682080165503764,-0.4700448917616529,0.39472083334045616,0.8028552998002007,-0.8177071147011961,-0.8426338949646233,0.7192808483923437,-0.7523465001643668,-0.8002670967187056,-0.7938846371019856,-0.17688223380787915,-0.8235535818840404,-0.8435001543808757,0.8588188632536896,0.4189255380886384,0.8471158037271577,-0.7098570725410387,0.07408031127531313,-0.5946003588859178,-0.6501041344428631,-0.8603188514584718,-0.7663485263766696,0.5946462532726748,-0.7375602609960574,-0.7705387951991344,-0.8796562181520359,-0.37037250538627664,1.0,-0.8874038605303902,-0.6561716225430152,-0.5238920071965697,-0.7770233010736284
NANGLUONG,0.46859788863827934,0.8734454020311276,0.48974423505830295,0.6773042272039882,0.49946087636381503,-0.18032950849595525,-0.7340660622186141,0.9377586191895692,0.9303916982812732,-0.5065667509040369,0.9027376644298538,0.8592926898487834,0.904669089168204,0.3187123827238387,0.9122134448472745,0.8902139395719055,-0.7940867917479115,-0.09991079229495553,-0.6915236352986892,0.8478810928366155,0.20939758968552585,0.8112697658657286,0.8736827086323156,0.8204967273158883,0.8946567245551656,-0.36589869069408876,0.9090041577612427,0.7909127574013214,0.8533074677933147,0.38022245078947947,-0.8874038605303902,1.0,0.8855927857614483,0.7105848583896641,0.8674498071770977
VN30,0.4802107104436617,0.8707334125817094,0.3887920126490495,0.6418611585781673,0.5260465151851498,-0.06129163609024593,-0.49080597368236306,0.8410780917374427,0.8407625625630484,-0.23827999482782772,0.8631018878891059,0.8019476336765662,0.8796750536586458,0.2935350679197451,0.877889656117106,0.7995896364276598,-0.5344699061055728,0.162582282983909,-0.39473348576062856,0.8889501171891638,0.4077466272617783,0.7847306161144859,0.8921075601868599,0.6572702694070967,0.8310821272377356,-0.0936165290917003,0.8999363230960068,0.6867753202934815,0.7366436818905961,0.36748572071287794,-0.6561716225430152,0.8855927857614483,1.0,0.6447890216132495,0.8020207547248102
UPCOM,0.1120181349638415,0.7379408300461712,0.17793907375368656,0.36378315661593097,0.1842424821796255,-0.029720364378776995,-0.5220600498469185,0.7935993532063308,0.6420013808501598,-0.144751929946085,0.7306055530279763,0.4807615679865738,0.6683057391457541,0.6019686590259198,0.589577441411123,0.5569459725515716,-0.5595148790893647,0.12501704660515506,-0.4343901491279543,0.6582081261531352,0.4393189694735083,0.6529279518441059,0.7897172162846754,0.49331127855755486,0.7250926435636782,-0.12105952114988859,0.6143195341043096,0.46563496054425024,0.46849697890018793,0.10384302019234108,-0.5238920071965697,0.7105848583896641,0.6447890216132495,1.0,0.572441333921841
CONGNGHE,0.6447616323688458,0.628738158204694,0.588449841633173,0.864607943603,0.19147126336440135,0.02890537169122032,-0.6680136419520575,0.7365478696928641,0.9651785844348416,-0.6096919292767599,0.8203243505075326,0.9089350048061808,0.8982136340438042,0.2334578482441855,0.7984939726039701,0.9233902467549331,-0.7483676163265037,-0.25045035390239495,-0.7299315859171717,0.8293144030545926,-0.02939083810996969,0.5111207718209904,0.783785807519858,0.8699176884487496,0.8782630473937765,-0.44390053802483487,0.773689832806193,0.8885077946658065,0.8418471273740706,0.5636857786067255,-0.7770233010736284,0.8674498071770977,0.8020207547248102,0.572441333921841,1.0
