Day,VNINDEX,BVH,CSM,CTG,CII,DPM,FLC,EIB,DRC,FPT,HAG,HCM,GMD,HPG,IJC,HSG,MBB,MSN,ITA,OGC,KDC,PVD,PPC,PVT,VCB,SSI,STB,REE,VIC,VNM,NGANHANG,KHOANGSAN,NANGLUONG,VN30,UPCOM,CONGNGHE
2016-11-03,1.2783726352473428,1.5981681024046168,0.45459199954385604,0.18184399697697662,1.2773166046653377,0.36136000404742213,-0.2574656739324323,-1.6128704447991176,0.8684496570205722,1.0933052205438405,-1.8151051845176878,0.30799890032795113,0.9820244035487464,1.3889348083224677,-0.219375061803359,1.2227062316980375,1.0515479014207962,-1.3896838654181563,-0.8308949678496194,-1.3782859548467168,1.5821834280433265,-0.8187738279953578,-0.09243944846128656,0.7942626912087456,1.2436170122111585,0.745416876051788,-2.3104745915555025,0.18537063822743338,1.8298593930405227,1.8702136098719673,0.35118259804051793,-1.1511963750013352,0.9833149729692858,0.7549490773717407,0.7107806603645367,0.8820046668787968
2016-11-04,1.282808415853271,1.4992692790617788,0.49051495385677535,0.18677054731415965,1.2333004625230775,0.36136000404742213,-0.29168949197479255,-1.4673809371653055,0.9168042802789006,1.1048339664218254,-1.8166721855248233,0.29162373284721044,1.0210877793024649,1.4265144378273613,-0.1897092692570963,1.2534738096022335,0.9625258171457405,-1.3856010006973964,-0.8058739915770753,-1.3759545227959735,1.6218812249734857,-0.8141395024613076,-0.05445973919699843,0.8810653447313802,1.2493521045658296,0.7076210517839746,-2.280034933445973,0.22859272464796393,1.8335531368661053,1.874597499292872,0.34073553852123567,-1.1567904726691178,1.003575637192704,0.7692314995294418,0.7208840574433688,0.8905787110437585
2016-11-05,1.3425983574033056,1.6745899204422645,0.5313536808651467,0.23899198088830173,1.294270970527541,0.38151499630604024,-0.24794252456412338,-1.5197571599134778,0.8836468243303327,1.1801551061579905,-1.8086804803884322,0.3782951550131309,1.0703076327521504,1.4643577840305353,-0.21667817157188013,1.257734004204083,1.068843620651377,-1.343955780545645,-0.8014953207293798,-1.3703590858741896,1.6192347051781413,-0.8051356699951522,-0.04073803778538437,0.929564605112281,1.3101440835253482,0.7918517458665298,-2.2182859127095003,0.27402617362954546,1.8667968312963494,1.8931307697412514,0.43715518876341686,-1.142623095087222,0.9981340740120822,0.8589650400320799,0.7610340788783794,0.9676088853968261
2016-11-06,1.3425983574033056,1.6745899204422645,0.5313536808651467,0.23899198088830173,1.294270970527541,0.38151499630604024,-0.24794252456412338,-1.5197571599134778,0.8836468243303327,1.1801551061579905,-1.8086804803884322,0.3782951550131309,1.0703076327521504,1.4643577840305353,-0.21667817157188013,1.257734004204083,1.068843620651377,-1.343955780545645,-0.8014953207293798,-1.3703590858741896,1.6192347051781413,-0.8051356699951522,-0.04073803778538437,0.929564605112281,1.3101440835253482,0.7918517458665298,-2.2182859127095003,0.27402617362954546,1.8667968312963494,1.8931307697412514,0.43715518876341686,-1.142623095087222,0.9981340740120822,0.8589650400320799,0.7610340788783794,0.9676088853968261
2016-11-07,1.3205946950889589,1.6521129151370741,0.4942963174686615,0.19662364798852572,1.283837514612339,0.3975760057621271,-0.30954539704037165,-1.5110277894554487,0.9449668630557293,1.1381392322915584,-1.81432168401412,0.2998113165875808,1.0445258047546964,1.5016736968371487,-0.14116524509048445,1.3090653690175615,0.9396344240464405,-1.389173507328061,-0.7714701492023274,-1.3771202388213453,1.6284975244618451,-0.8111602931894178,-0.016480029932709868,0.8824431646285651,1.3210407589992241,0.7292186656512968,-2.2191556172269156,0.21854107664318995,1.8667968312963494,1.8569107730085304,0.4169319818040727,-1.1193230278244346,1.015459510805558,0.8169931478202517,0.7366980702624101,0.9250752158383033
2016-11-08,1.381271792760178,1.7555071395409507,0.588830407765817,0.19662364798852572,1.2577538748243329,0.41017287592376317,-0.30061744450758227,-1.554674641745592,0.939653168192177,1.1945019899172604,-1.8057031784748752,0.3477671642097498,1.110933543536017,1.5939745412351334,-0.13846835485900558,1.354439674622173,0.9879606983671853,-1.3866217168775863,-0.7558320390319871,-1.3771202388213453,1.6284975244618451,-0.7538932705186514,-0.011579422285705031,0.9003548232919658,1.3841267749006116,0.7886121037864314,-2.232201184988142,0.2376392078522614,1.8926530380754278,1.8569107730085304,0.4685922119040083,-1.1093707377875657,1.0137171383585601,0.9000769154258075,0.7823829961840848,0.9802856497603496
2016-11-09,1.2777154825649837,1.6296359098318836,0.5803223396390733,0.1251886680993704,1.2292248938062016,0.2857787830776049,-0.3720410647698992,-1.6128704447991176,0.9269003005196503,1.0798550170195256,-1.8276411925747718,0.23898926594482997,0.9663990532472594,1.5062887390570479,-0.19240615948857517,1.295515408586928,0.7717642079849074,-1.4187742765535705,-0.8434054559858918,-1.3841145349735753,1.5788752782991466,-0.8018916421213169,-0.08753884081428173,0.8066630702834077,1.3181732128218884,0.6536270171156701,-2.3300429431973426,0.16024151821549698,1.848328112168436,1.7925129491014369,0.29616780754448235,-1.1454071343916532,0.9711183658403043,0.7389773364642018,0.7608583676248343,0.8680618287039983
2016-11-10,1.363638195783524,1.7555071395409507,0.6360974529143947,0.1350417687737365,1.3286687704979752,0.38340452683028575,-0.3125213812179684,-1.5401256909822114,0.9269003005196503,1.1599157522833072,-1.7916001694106558,0.32203475816858607,1.0601511550561833,1.606501084403431,-0.19240615948857517,1.38265194437741,0.9141995428249957,-1.393256372048821,-0.7933635034408035,-1.38061738689746,1.651654572671104,-0.7638239680916166,-0.048333979638242174,0.959601078870907,1.4128022366739692,0.7562156829854491,-2.2669893656847466,0.20346360463602756,1.9000405257265927,1.8641668658431318,0.4591994427949289,-1.1135337872147526,1.0090261356166446,0.8613761586113896,0.8012719559401622,0.9544833860115846
2016-11-11,1.4044911875368904,1.697066925747455,0.634206771108452,0.13996831911091953,1.3482315003389793,0.3692330478984455,-0.19050602993651036,-1.554674641745592,0.9162729107925458,1.2053902499131348,-1.7641776517857848,0.31677131147834786,1.0289004544532088,1.5583727869673392,-0.21667817157188107,1.386844965424395,0.9269169834357182,-1.3702902579945462,-0.7839806373385991,-1.3829488189482035,1.6152649254851252,-0.7985814095969951,-0.048333979638242174,0.9513341594877991,1.4070671443192972,0.7508162795186182,-2.2865577173265867,0.32307821589284524,1.955446683110333,1.8641668658431318,0.44233079623168464,-1.0661790999805003,0.9851466978494628,0.895776831335317,0.8126931874205806,0.9943086191890261
2016-11-12,1.3495422707469076,1.697966005959663,0.5867506577792797,0.1586892103922147,1.2895433108159655,0.3692330478984455,-0.2970462634944663,-1.554674641745592,0.93093870861595,1.1555604482849566,-1.8006887752520415,0.30507476327781907,1.042182002209473,1.55336216970002,-0.17622481809970486,1.3457034723467698,0.9080951713318498,-1.3916232261605164,-0.7896103569999218,-1.3803842436923859,1.620557965075813,-0.7858701167035995,-0.04245325046183602,0.9000792593125285,1.3686420255429985,0.7356979498114936,-2.2669893656847466,0.22859272464796393,1.8926530380754278,1.8469336453609522,0.4166444480558347,-1.1107627574397811,0.9988935696941059,0.8426400779313932,0.7787809154864145,0.9444429399006519
